ID,gene,dbeta,feature,methylation_level
cg21743182,CDK14,0.0179854616522005,Body,Hypo
cg07570537,CDK18,0.0169182189364627,5'UTR,Hypo
cg13915752,CDK19,0.0131453195374326,Body,Hypo
cg10324640,CDK3,0.0117853671854492,5'UTR,Hypo
cg10131286,CDKL2,0.0177498293182058,5'UTR,Hypo
cg13662121,CDKN1A,0.0116367863928231,TSS1500,Hypo
cg07600499,CDO1,0.0154454614217468,3'UTR,Hypo
cg14211385,CDR2L,0.0155647738009871,Body,Hypo
cg05181186,CDS1,-0.0119876276505615,5'UTR,Hyper
cg08424423,CDSN,0.0100196541977816,1stExon,Hypo
cg07565236,CDT1,-0.0163613131836842,TSS200,Hyper
cg02748293,CDX1,0.0172548732302326,Body,Hypo
cg08174715,CEACAM1,0.0104651596073803,3'UTR,Hypo
cg10143883,CEACAM19,0.0145471396157083,3'UTR,Hypo
cg05891548,CEACAM4,0.0148197209696241,TSS1500,Hypo
cg14666310,CEACAM5,0.013006742148645,TSS1500,Hypo
cg25455408,CEACAM6,0.0128584879570034,3'UTR,Hypo
cg07297178,CEACAM7,0.0109122176592916,TSS1500,Hypo
cg01242348,CEBPE,-0.0118441714543165,Body,Hyper
cg27069753,CELA3B,0.0158329702509776,1stExon,Hypo
cg07833104,CELSR2,0.0181326394484553,Body,Hypo
cg24608717,CELSR3,0.0153363926095079,Body,Hypo
cg06884314,CENPE,0.0117303779030877,Body,Hypo
cg01291920,CFB,0.0128605095832765,Body,Hypo
cg06834035,CFI,0.0119603423032681,TSS1500,Hypo
cg05917537,CFTR,0.0201736350403601,Body,Hypo
cg25142954,CHAC1,-0.0105668997706044,TSS200,Hyper
cg10421979,CHAD,-0.0108550831326051,TSS200,Hyper
cg02070740,CHD1L,0.0126287009841242,Body,Hypo
cg14473904,CHD2,-0.0101677978868968,Body,Hyper
cg12870750,CHD3,-0.0131335121015771,Body,Hyper
cg17820065,CHD4,-0.0101324395111016,3'UTR,Hyper
cg15672498,CHD5,0.0148381041950973,Body,Hypo
cg14041100,CHD7,-0.0118700222718968,5'UTR,Hyper
cg04495891,CHD9,0.012309225145503,5'UTR,Hypo
cg27292417,CHDH,0.0178369317203814,3'UTR,Hypo
cg24218077,CHEK1,-0.0101696614358444,TSS1500,Hyper
cg00338702,CHFR,-0.0135295441786468,Body,Hyper
cg16086620,CHGA,-0.0126799605972954,5'UTR,Hyper
cg03940684,CHL1,-0.0132735401746322,5'UTR,Hyper
cg21148025,CHODL,0.0136003768658233,3'UTR,Hypo
cg01796225,CHORDC1,0.0124598066639476,Body,Hypo
cg08404028,CHP2,-0.0178328088075949,1stExon,Hyper
cg22902532,CHRDL2,0.0176370401748598,Body,Hypo
cg14632899,CHRM1,0.0136042865666013,5'UTR,Hypo
cg06160669,CHRM3,0.0115420484942722,Body,Hypo
cg05649009,CHRNA1,0.0105106559963512,TSS1500,Hypo
cg06268478,CHRNA3,0.0118453668439121,Body,Hypo
cg01618245,CHRNA4,0.0181399320228383,Body,Hypo
cg20148796,CHRNA6,0.0144701467150276,3'UTR,Hypo
cg10375110,CHRNA9,0.013176970151771,TSS200,Hypo
cg16449489,CHST15,0.0162438900095298,TSS1500,Hypo
cg06370069,CHST3,0.0156565595988024,5'UTR,Hypo
cg04568774,CHST4,0.0136574888387422,5'UTR,Hypo
cg13533151,CHST9,-0.0111018403513566,5'UTR,Hyper
cg25869317,CHSY1,-0.0144222818569718,TSS200,Hyper
cg07222243,CIDEC,0.0172934035159724,5'UTR,Hypo
cg04945379,CIITA,0.0104580045486811,TSS1500,Hypo
cg27589809,CISH,0.0145780533062245,TSS1500,Hypo
cg15886307,CIT,0.0119067238193793,TSS1500,Hypo
cg05607246,CITED2,-0.0122153382256088,1stExon,Hyper
cg08997021,CKAP2,-0.0155301682739225,1stExon,Hyper
cg09822824,CKAP5,-0.0116708583782052,TSS200,Hyper
cg22181664,CLCA1,0.0135721897320948,TSS200,Hypo
cg25272394,CLCA4,0.0134866716643731,Body,Hypo
cg27177296,CLDN1,0.0129685028958853,Body,Hypo
cg16904430,CLDN10,0.0177034684800608,Body,Hypo
cg02241055,CLDN11,-0.0143127298251826,1stExon,Hyper
cg06745684,CLDN14,0.016391606947698,TSS1500,Hypo
cg02519208,CLDN16,0.0166407282749103,TSS200,Hypo
cg24936695,CLDN17,0.0144134982347767,TSS200,Hypo
cg14461434,CLDN18,0.0165365104504108,TSS1500,Hypo
cg18045859,CLDN3,-0.015636693116856,5'UTR,Hyper
cg14826417,CLDN4,0.0158941119581068,TSS1500,Hypo
cg07384961,CLDN6,-0.0134088391515079,5'UTR,Hyper
cg04100395,CLEC10A,0.0171324586397637,TSS1500,Hypo
cg01130127,CLEC11A,-0.0140399967720024,3'UTR,Hyper
cg05057720,CLEC14A,-0.0131772490151308,1stExon,Hyper
cg21057494,CLEC3B,0.0131830096006019,TSS1500,Hypo
cg18460107,CLEC4C,0.0109735331425007,TSS200,Hypo
cg11650987,CLEC7A,0.0126762309157815,Body,Hypo
cg03103023,CLIC4,0.0110085031661615,Body,Hypo
cg24467291,CLIP1,-0.0102893407070643,TSS1500,Hyper
cg07814763,CLIP2,0.015479969736875,Body,Hypo
cg02192218,CLN3,0.0133855516227938,Body,Hypo
cg00220335,CLPTM1L,0.0133516067898258,Body,Hypo
cg24911827,CLTCL1,0.0124224593208643,Body,Hypo
cg13620439,CLU,0.0159284931541499,Body,Hypo
cg01201932,CMA1,0.0101752426691896,TSS1500,Hypo
cg26329192,CMKLR1,0.0172079730033655,5'UTR,Hypo
cg00049664,CMTM2,-0.0127363170588034,TSS200,Hyper
cg10560038,CMTM5,0.0171909513646466,TSS1500,Hypo
cg24924051,CMTM8,0.0135365199890623,Body,Hypo
cg18102469,CNBP,-0.0141392328145104,1stExon,Hyper
cg15954792,CNGA3,0.0172432192191247,Body,Hypo
cg08099570,CNGB1,0.0151355122327078,Body,Hypo
cg15237152,CNN1,-0.0102194801180851,1stExon,Hyper
cg12613632,CNN3,0.0130856619356662,Body,Hypo
cg23689052,CNNM4,-0.0106777278208981,1stExon,Hyper
cg12059309,CNOT2,0.0119651006481139,Body,Hypo
cg21572719,CNR1,0.0130267748485081,5'UTR,Hypo
cg10227880,CNR2,0.0144390300427682,Body,Hypo
cg18795786,CNTN1,0.0134432653759582,5'UTR,Hypo
cg25603742,CNTN2,0.0131605635760816,5'UTR,Hypo
cg09614932,CNTN3,0.0156377287747889,Body,Hypo
cg19604896,CNTN4,0.0138909386159404,Body,Hypo
cg15440158,CNTNAP2,0.0153174714726499,Body,Hypo
cg13523072,COASY,-0.0110691089064485,1stExon,Hyper
cg26913669,COL11A1,0.016172610768526,TSS1500,Hypo
cg04820679,COL11A2,0.0203148450439629,Body,Hypo
cg15089846,COL12A1,0.0132479319391443,Body,Hypo
cg20330521,COL14A1,0.0141246849531232,Body,Hypo
cg13981026,COL15A1,0.0165829158037131,Body,Hypo
cg19313408,COL18A1,0.0171551374254189,Body,Hypo
cg02186748,COL1A1,0.0167761814981703,TSS1500,Hypo
cg14918650,COL1A2,0.0120929027137289,Body,Hypo
cg16181383,COL23A1,0.0162102504479256,Body,Hypo
cg21478902,COL4A1,0.0166520304680655,Body,Hypo
cg25205321,COL4A2,0.0152493203731817,Body,Hypo
cg06002370,COL4A3,-0.0125494256532198,1stExon,Hyper
cg13567205,COL5A1,0.0177641628473473,Body,Hypo
cg08466256,COL5A2,0.0141773476322199,Body,Hypo
cg04064254,COL6A1,0.0145219611864566,Body,Hypo
cg07157951,COL7A1,0.0111590949752641,Body,Hypo
cg20682720,COL9A1,0.0111650953640635,3'UTR,Hypo
cg08021508,COL9A3,0.0152627299531142,Body,Hypo
cg10279872,COLEC10,0.0139568329114013,3'UTR,Hypo
cg21174565,COLQ,0.0110100726152381,TSS200,Hypo
cg13127741,COMMD7,0.0126733603352488,TSS200,Hypo
cg19907305,COMP,-0.0136895383619868,TSS200,Hyper
cg07349663,COPA,-0.0103043905206466,Body,Hyper
cg17740401,COPZ2,0.018266758921533,Body,Hypo
cg24549609,CORIN,0.0128362600954531,Body,Hypo
cg06038367,CORO1A,-0.0155640369839458,Body,Hyper
cg01252023,CORO1B,-0.0133069104407316,Body,Hyper
cg22588850,COX4I2,0.0149624095297459,Body,Hypo
cg14761227,CPA1,0.0150689718477408,Body,Hypo
cg19690404,CPA4,0.0127669115364611,Body,Hypo
cg06549863,CPE,0.0119391613761938,Body,Hypo
cg00937012,CPEB1,0.0128294437387008,TSS1500,Hypo
cg11014794,CPEB3,-0.0109580960635291,Body,Hyper
cg22534585,CPN1,0.015308385960592,Body,Hypo
cg11122795,CPN2,0.0124606975683084,5'UTR,Hypo
cg20727114,CPT1C,-0.0100167732210692,TSS1500,Hyper
cg13863396,CPT2,0.0102312533365216,TSS1500,Hypo
cg14525310,CPVL,0.0136337869571061,TSS1500,Hypo
cg05530612,CPXM2,0.0164481233343141,Body,Hypo
cg08116915,CPZ,0.0127589971207834,5'UTR,Hypo
cg26886965,CR1,0.0117119871852135,Body,Hypo
cg05508558,CR2,0.0147268678376826,TSS1500,Hypo
cg11592640,CRABP1,0.019836729146913,Body,Hypo
cg09631880,CRADD,0.0105873560580378,Body,Hypo
cg22874305,CRBN,0.0113442844941044,TSS1500,Hypo
cg18115495,CRCP,-0.0107731893425067,Body,Hyper
cg11750883,CRCT1,0.0132440062505253,TSS200,Hypo
cg10495393,CREB1,-0.0104803792200636,5'UTR,Hyper
cg06884875,CREB3L1,0.018838789461463,Body,Hypo
cg14862787,CREB5,0.0145646544778334,5'UTR,Hypo
cg01591591,CREBBP,0.0128281080148293,Body,Hypo
cg07380705,CRHBP,-0.0131572357172832,Body,Hyper
cg00022871,CRHR1,0.0155126569035281,Body,Hypo
cg06285241,CRIP2,-0.0138065051642965,Body,Hyper
cg01209199,CRIP3,0.0142778881663635,Body,Hypo
cg09375907,CRISP3,0.0128576084560133,5'UTR,Hypo
cg02185464,CRISPLD2,0.0202825736754878,5'UTR,Hypo
cg15136870,CRLF1,-0.0113585873194671,Body,Hyper
cg20737500,CRMP1,0.0124396804840745,Body,Hypo
cg22164207,CRNN,0.0144397781679902,Body,Hypo
cg12402555,CROCC,0.0140041395578644,Body,Hypo
cg15076824,CRP,0.0154235829774009,TSS1500,Hypo
cg07780199,CRTC1,0.014606814335907,Body,Hypo
cg15675740,CRY2,0.0184131939355193,Body,Hypo
cg17527766,CRYBG3,0.0137526282348844,TSS1500,Hypo
cg23144899,CRYGC,0.0132886696097711,Body,Hypo
cg13742752,CRYL1,0.0138011110865217,Body,Hypo
cg03038520,CRYM,0.0123245903625034,5'UTR,Hypo
cg19755069,CSF1,0.0161691547117377,3'UTR,Hypo
cg08324925,CSF2,0.0231679097942347,TSS1500,Hypo
cg18761349,CSF3R,0.0115044895246798,TSS1500,Hypo
cg26837853,CSMD1,0.013115901189788,Body,Hypo
cg09844805,CSMD2,0.0190319290536598,Body,Hypo
cg08333835,CSMD3,0.0116896677721549,Body,Hypo
cg21945989,CSN2,0.012661237028205,1stExon,Hypo
cg15651758,CSN3,0.0125117465357682,1stExon,Hypo
cg15117681,CSNK1D,-0.0122164354037726,3'UTR,Hyper
cg21460582,CSPG4,0.012471875717943,TSS1500,Hypo
cg19099833,CSRP1,-0.0107224726899053,5'UTR,Hyper
cg04327181,CST6,-0.0142609741593887,1stExon,Hyper
cg15205441,CTBP2,0.0148277960673503,5'UTR,Hypo
cg08545213,CTDSPL,-0.0107782367945368,Body,Hyper
cg08771171,CTNNA1,0.0116966211518924,Body,Hypo
cg06968859,CTNNA2,0.018278910318263,Body,Hypo
cg15833746,CTNNA3,0.0134563735018264,Body,Hypo
cg13685506,CTNND2,0.0169674001069798,Body,Hypo
cg02261543,CTR9,0.0129550387837406,Body,Hypo
cg02287325,CTRB1,0.0155002051899318,TSS1500,Hypo
cg01936565,CTSD,-0.0109462827957357,TSS1500,Hyper
cg13434570,CTSE,0.0190655369066489,TSS1500,Hypo
cg06817264,CTSF,-0.0100288760496282,Body,Hyper
cg23423933,CTTN,0.0119476524164079,Body,Hypo
cg25913882,CUBN,0.0167920956008038,Body,Hypo
cg21828951,CUL1,-0.0119266011299511,5'UTR,Hyper
cg16155588,CUL4A,0.0124130164070771,TSS1500,Hypo
cg10141789,CUX1,0.0124099395016729,Body,Hypo
cg07015485,CUZD1,0.011926584623072,Body,Hypo
cg06830319,CX3CL1,0.0178095141136593,TSS1500,Hypo
cg26162331,CX3CR1,0.0131727443499003,Body,Hypo
cg12750431,CXCL12,0.0160060630458464,3'UTR,Hypo
cg08373187,CXCL14,0.0137674158645453,Body,Hypo
cg03003745,CXCL17,0.0226716381133098,TSS1500,Hypo
cg01470535,CXCL2,0.0178330331458696,3'UTR,Hypo
cg01219000,CXCL5,0.014123522922714,TSS1500,Hypo
cg24774306,CXCL6,-0.0103399961411511,Body,Hyper
cg04038163,CXCL9,0.0153045661838359,Body,Hypo
cg09294937,CXCR1,0.0169344754706069,Body,Hypo
cg14652717,CXCR2,0.0125117429644828,5'UTR,Hypo
cg25087423,CXCR5,0.0160480138353957,TSS200,Hypo
cg14810343,CXXC5,-0.0169305246145603,TSS200,Hyper
cg02516155,CYB5D2,-0.0102403578247409,TSS1500,Hyper
cg27516584,CYBA,0.0119976800342412,Body,Hypo
cg11199011,CYFIP1,0.0159253572037648,Body,Hypo
cg13332123,CYFIP2,0.0197670431310277,Body,Hypo
cg02057796,CYGB,0.0119139699765477,Body,Hypo
cg03449379,CYP11A1,0.0167113111236231,3'UTR,Hypo
cg20073007,CYP11B1,0.0130302470129673,Body,Hypo
cg07954324,CYP11B2,0.017288238688739,TSS200,Hypo
cg01916429,CYP19A1,0.015853254728686,5'UTR,Hypo
cg00370022,CYP1A1,0.0150153292220946,Body,Hypo
cg04968473,CYP1A2,0.016620231875992,TSS1500,Hypo
cg12751354,CYP24A1,0.0148231130795094,3'UTR,Hypo
cg08852641,CYP2B6,0.0130424995606215,Body,Hypo
cg20031717,CYP2C19,0.0102153073666455,Body,Hypo
cg14191040,CYP2C9,0.0147142097671273,Body,Hypo
cg22650942,CYP2D6,0.0107075234975497,TSS1500,Hypo
cg11267879,CYP2F1,0.0174675287595891,TSS1500,Hypo
cg03620853,CYP2S1,-0.0125182510204367,TSS200,Hyper
cg01578764,CYP2W1,0.0183664338339356,Body,Hypo
cg14267754,CYP3A43,0.0104415694644721,TSS1500,Hypo
cg12868494,CYP46A1,0.0120699025016539,3'UTR,Hypo
cg19092343,CYP4B1,0.0106760141091835,3'UTR,Hypo
cg05358291,CYP4F2,0.0198122253027637,TSS1500,Hypo
cg14283194,CYP51A1,-0.0129743453299199,5'UTR,Hyper
cg00313094,CYP7B1,0.0186707583018446,Body,Hypo
cg14797004,CYTH3,0.0188105381475006,Body,Hypo
cg05570237,CYYR1,0.0168407966353306,Body,Hypo
cg17502213,DAB1,0.0211201091833932,5'UTR,Hypo
cg26186331,DAB2,0.0140199749994043,5'UTR,Hypo
cg14582957,DAB2IP,0.0162239514283432,Body,Hypo
cg27363021,DACH1,0.0206924151862186,Body,Hypo
cg23218957,DACT1,0.0146277873807545,Body,Hypo
cg01082907,DACT2,0.0136301390542954,Body,Hypo
cg07782285,DAND5,0.0137931607249737,3'UTR,Hypo
cg25362648,DAO,0.013011263282492,TSS200,Hypo
cg17665505,DAP,0.0125910840560764,Body,Hypo
cg02100497,DAPK1,0.0127846833720381,Body,Hypo
cg11266582,DAPK2,0.0129396555657686,Body,Hypo
cg25020204,DBH,0.0122975241678408,TSS1500,Hypo
cg06509828,DBN1,0.0169097244373613,Body,Hypo
cg03231960,DBP,-0.0122711236559544,Body,Hyper
cg22589628,DBX2,-0.0122538488342232,TSS1500,Hyper
cg26228123,DCAF4,-0.0120180242450806,TSS200,Hyper
cg02564302,DCBLD2,0.0172819280204479,Body,Hypo
cg18866015,DCC,-0.0136710468720932,Body,Hyper
cg00868860,DCD,0.0174207259964699,Body,Hypo
cg23906876,DCDC2,0.0144744618118478,Body,Hypo
cg22123865,DCLK1,0.0174297507301656,Body,Hypo
cg04289069,DCLRE1C,0.0136786539647449,Body,Hypo
cg20477574,DCN,0.0137308988531692,Body,Hypo
cg17631150,DCPS,0.0136087422753892,TSS1500,Hypo
cg24157814,DCT,0.0163008136741619,Body,Hypo
cg05590451,DCUN1D3,0.0129254317277539,5'UTR,Hypo
cg18808054,DDAH1,0.0177052778164386,5'UTR,Hypo
cg04443360,DDC,0.0185838545040334,TSS200,Hypo
cg16993957,DDR1,0.0161966153020628,3'UTR,Hypo
cg21140079,DDR2,0.0156688439180648,5'UTR,Hypo
cg15906007,DDX17,-0.0122053705909159,Body,Hyper
cg09637885,DDX4,0.0143325934457708,TSS1500,Hypo
cg27040700,DECR1,-0.011758727704083,Body,Hyper
cg14743346,DERL1,0.0117970247658483,Body,Hypo
cg24927800,DES,-0.013127748827831,1stExon,Hyper
cg11127482,DGAT1,-0.0116996682683597,TSS1500,Hyper
cg04084597,DGAT2,-0.0132019729703116,TSS200,Hyper
cg20051772,DGKA,0.0152831435933,TSS1500,Hypo
cg15549435,DGKB,0.0180876701665902,Body,Hypo
cg16042006,DGKG,0.0138068822488028,Body,Hypo
cg02920600,DGKI,0.0159808063913546,Body,Hypo
cg24126592,DGKZ,-0.0152499366843177,Body,Hyper
cg27425314,DHDDS,-0.0117143066433912,3'UTR,Hyper
cg12150817,DHRS1,-0.0109051495751774,5'UTR,Hyper
cg16047567,DHRS3,0.0121899204180711,Body,Hypo
cg04554613,DHRS9,0.0127026150354843,Body,Hypo
cg12977548,DHX15,0.0124319600342697,Body,Hypo
cg09736286,DIABLO,0.0124755416559362,TSS1500,Hypo
cg06757356,DIAPH3,0.0168339008654271,Body,Hypo
cg10006442,DIDO1,-0.014078294021644,Body,Hyper
cg20560169,DIO3,-0.0156461959879844,TSS1500,Hyper
cg18961788,DIO3OS,0.0178993591945631,Body,Hypo
cg26561082,DIP2C,0.0176879032902905,Body,Hypo
cg26387064,DIRC1,0.0112006127523348,3'UTR,Hypo
cg10330169,DIS3L2,0.0178904829261094,5'UTR,Hypo
cg15050390,DIXDC1,-0.0162790822471757,TSS200,Hyper
cg13139972,DKK2,-0.0188659682273528,1stExon,Hyper
cg24543696,DKK3,-0.0122249979114671,TSS1500,Hyper
cg22045977,DLC1,0.0151040846061048,Body,Hypo
cg05174766,DLG2,0.0198226951934842,Body,Hypo
cg08860136,DLG4,0.0157043808847245,Body,Hypo
cg07871153,DLG5,0.0125432350804408,Body,Hypo
cg18423469,DLGAP1,0.0138443829958235,Body,Hypo
cg01983373,DLK1,0.0173827521960198,Body,Hypo
cg00356645,DLL1,0.0118225263348135,Body,Hypo
cg15412721,DLL3,0.0132601688289286,Body,Hypo
cg23634124,DLX4,-0.0131645352234425,TSS200,Hyper
cg27032146,DLX5,-0.0101044890491029,Body,Hyper
cg03726147,DMAP1,-0.010464677214743,Body,Hyper
cg14366292,DMBT1,0.0153029719681416,Body,Hypo
cg18045152,DMKN,0.0170049787380294,Body,Hypo
cg16043345,DMP1,0.0130898723621703,TSS200,Hypo
cg23504924,DNAH5,0.0129500062406545,TSS1500,Hypo
cg20211604,DNAH9,0.0145710950088838,Body,Hypo
cg13548543,DNAI1,0.0108472612065283,Body,Hypo
cg07993586,DNAJB6,0.0128937860498883,Body,Hypo
cg03022541,DNAJB8,0.0103091872575214,TSS1500,Hypo
cg26361757,DNAJC11,-0.0124668193908371,Body,Hyper
cg01920657,DNAJC6,-0.0122587707600888,Body,Hyper
cg03748476,DNASE1,0.012222937666821,TSS1500,Hypo
cg04774103,DNER,0.0186735382726464,Body,Hypo
cg12603531,DNLZ,-0.0110730278521222,TSS200,Hyper
cg13432391,DNM2,-0.0113386369830487,1stExon,Hyper
cg08885854,DNM3,0.0132695846670134,Body,Hypo
cg15843262,DNMT3A,-0.0155805922077849,Body,Hyper
cg27076046,DNMT3L,0.0101643125506613,TSS1500,Hypo
cg10004882,DOCK1,0.0173011420075115,Body,Hypo
cg21131622,DOCK2,0.0146058337214809,Body,Hypo
cg19888870,DOCK3,0.0140910901950088,Body,Hypo
cg16577081,DOCK4,0.0111975146555934,Body,Hypo
cg25162451,DOCK5,0.0149211612172863,Body,Hypo
cg12468850,DOK2,0.0116798993813571,Body,Hypo
cg13455623,DOK7,0.0122865125925868,Body,Hypo
cg06082883,DPEP1,0.0156888505227792,5'UTR,Hypo
cg11577151,DPH1,-0.0106210529682008,TSS200,Hyper
cg04315554,DPP10,0.019121242793051,Body,Hypo
cg15286037,DPPA2,0.0131762494800374,1stExon,Hypo
cg01044476,DPPA3,0.0113931736794719,Body,Hypo
cg26220985,DPT,0.0130029580123396,1stExon,Hypo
cg07142723,DPYS,0.0166984163993113,Body,Hypo
cg19610383,DPYSL2,0.0138133276591941,Body,Hypo
cg00106565,DPYSL3,0.0102435867833499,Body,Hypo
cg12250896,DPYSL4,-0.0146677746670712,Body,Hyper
cg22458194,DRD2,-0.0106522288795704,5'UTR,Hyper
cg06469345,DRD5,-0.0110351648221983,TSS200,Hyper
cg27444744,DSC1,0.0149787509867033,Body,Hypo
cg27051931,DSC2,-0.0140733571574988,1stExon,Hyper
cg11722699,DSC3,-0.0152390996511041,TSS200,Hyper
cg24534258,DSE,0.0151143931792632,5'UTR,Hypo
cg19415383,DSG1,0.017347301671153,TSS200,Hypo
cg24682036,DSG2,-0.0120286648282128,TSS1500,Hyper
cg14871544,DSG3,0.0104747762451204,1stExon,Hypo
cg05292310,DSPP,0.0160047838712411,TSS200,Hypo
cg07800670,DST,0.0165174280103323,Body,Hypo
cg00863309,DTL,0.0159889692984034,Body,Hypo
cg10670310,DTX1,-0.0134531801705223,TSS1500,Hyper
cg12570942,DTYMK,-0.0128554490991764,5'UTR,Hyper
cg24505618,DUOX1,-0.0147290573181031,TSS200,Hyper
cg22525701,DUOX2,0.0137026282900112,Body,Hypo
cg00784718,DUSP10,-0.0105892829447053,TSS1500,Hyper
cg04369919,DUSP13,0.0170752336819985,Body,Hypo
cg08932727,DUSP22,0.0106362596341685,Body,Hypo
cg02927679,DUSP5,0.017003854612865,Body,Hypo
cg20722088,DUSP6,0.0208722334879239,3'UTR,Hypo
cg02132909,DYNC1I1,0.0154440695228022,Body,Hypo
cg00509772,E2F1,0.0164597358537594,Body,Hypo
cg17638730,E2F5,-0.0136422780354488,TSS1500,Hyper
cg18120578,E2F7,-0.0113559010013204,TSS200,Hyper
cg21972567,EBF1,0.014029600476565,Body,Hypo
cg16803064,EBF3,0.0146343328474034,Body,Hypo
cg16592658,EBI3,0.0141619576355415,Body,Hypo
cg23288818,ECE1,-0.0111943700010374,Body,Hyper
cg15775779,EDAR,0.0111031557946525,5'UTR,Hypo
cg21221557,EDIL3,0.0149227212511825,Body,Hypo
cg11215644,EDN1,0.0159949276242126,3'UTR,Hypo
cg16736826,EDN2,0.0195342439636089,TSS1500,Hypo
cg19194373,EDN3,-0.0140864303052189,5'UTR,Hyper
cg16264526,EDNRA,0.0147864983088042,TSS1500,Hypo
cg13937208,EDNRB,0.0182468915271962,TSS1500,Hypo
cg09614810,EEF1A1,0.0124097465534674,3'UTR,Hypo
cg26186239,EEF1A2,-0.0123100568615624,3'UTR,Hyper
cg12608507,EEF1B2,0.0142261431177416,Body,Hypo
cg14203118,EEF1D,-0.0120619738744035,TSS1500,Hyper
cg02673323,EEF1E1,0.0150362694440343,Body,Hypo
cg18474153,EEF2,0.0131934168672897,Body,Hypo
cg24719005,EFEMP1,-0.0122138931182482,5'UTR,Hyper
cg14612733,EFNA1,0.0113917205065912,Body,Hypo
cg02919615,EFNA2,-0.0146125145995588,Body,Hyper
cg21199495,EFNA3,0.0103615007646489,3'UTR,Hypo
cg22179913,EFNB2,0.0130654255372813,Body,Hypo
cg18289581,EFS,0.0195361403102543,Body,Hypo
cg24723373,EGFR,0.0179805639884192,Body,Hypo
cg21101356,EGLN3,-0.0137955311454509,1stExon,Hyper
cg05361559,EGR3,-0.0164797053667995,Body,Hyper
cg14317884,EHD1,0.012650629455972,Body,Hypo
cg20203365,EHD3,0.0121842075315721,Body,Hypo
cg13832985,EHMT1,0.0116646599162165,Body,Hypo
cg25165975,EHMT2,0.0137867472329643,Body,Hypo
cg01081584,EIF2AK4,0.0197110872781076,Body,Hyper
cg18589543,EIF2S2,0.0127450683974637,Body,Hypo
cg10063753,EIF3A,-0.0120370534693326,1stExon,Hyper
cg14240963,EIF3D,-0.01088641724679,TSS200,Hyper
cg26826183,EIF3G,0.0177519817067517,TSS1500,Hypo
cg20385110,EIF3M,-0.0132897867014221,TSS200,Hyper
cg12153480,EIF4A2,0.0105429119416659,Body,Hypo
cg06577463,EIF4A3,-0.0113511758011112,1stExon,Hyper
cg02664664,EIF4EBP2,-0.0109808147772331,5'UTR,Hyper
cg19946376,EIF4G1,-0.0127421355886562,Body,Hyper
cg13093023,EIF4G3,0.0112285405269204,Body,Hypo
cg02308226,EIF5B,0.0112263629403765,Body,Hypo
cg14052235,ELANE,-0.0119545890038663,Body,Hyper
cg13442960,ELAVL2,-0.0102539500598359,5'UTR,Hyper
cg16667279,ELAVL3,-0.0113997870309203,TSS200,Hyper
cg13909533,ELAVL4,0.0166544229183516,TSS1500,Hypo
cg20033981,ELF1,-0.0107917343167034,5'UTR,Hyper
cg09262245,ELF3,0.0126534604212756,3'UTR,Hypo
cg22876356,ELK3,0.011712334680926,5'UTR,Hypo
cg25130728,ELN,0.0153847059210881,3'UTR,Hypo
cg03649060,ELOF1,0.012911227614512,5'UTR,Hypo
cg08597067,ELOVL5,0.0102230240666139,Body,Hypo
cg20589883,ELOVL6,-0.0110129087067357,Body,Hyper
cg26657045,ELOVL7,0.0133466056085487,5'UTR,Hypo
cg19404979,ELSPBP1,0.0132257378972672,1stExon,Hypo
cg10512376,EMCN,0.0120780299339063,TSS1500,Hypo
cg13919438,EMILIN3,-0.0135649754057722,TSS200,Hyper
cg09211893,EML1,-0.0126526582652813,1stExon,Hyper
cg05318454,EML2,0.0183936195056924,Body,Hypo
cg16879608,EMP1,0.0187388845448765,5'UTR,Hypo
cg04339790,EMP2,0.014716739719386,TSS1500,Hypo
cg18449135,EMP3,0.0120516917892962,Body,Hypo
cg10136354,EMX1,-0.0105831452430235,Body,Hyper
cg03109101,EMX2,-0.0113941411370289,Body,Hyper
cg06704122,EN1,-0.01485190306925,1stExon,Hyper
cg13677571,EN2,-0.0109211311600234,TSS1500,Hyper
cg17497320,ENAH,0.015646381988536,Body,Hypo
cg00049892,ENPP1,0.0132673896566022,Body,Hypo
cg20162626,ENPP2,0.0162073472957451,Body,Hypo
cg15739835,ENPP7,0.0146741866862523,Body,Hypo
cg16300094,ENTPD1,0.013408001279661,TSS1500,Hypo
cg12433782,ENTPD3,0.016660018139603,TSS1500,Hypo
cg20730595,EP300,0.0195656739265998,Body,Hypo
cg19311375,EPAS1,0.0196903163939977,Body,Hypo
cg23847381,EPB41L3,-0.0119481924581012,TSS200,Hyper
cg15792957,EPCAM,0.0119015806988731,Body,Hypo
cg13587495,EPHA3,0.0121345982813076,3'UTR,Hypo
cg03850035,EPHA4,0.0151735071329688,Body,Hypo
cg00130165,EPHA5,-0.0119156235008057,TSS1500,Hyper
cg11410023,EPHA6,-0.0147608181339499,1stExon,Hyper
cg00044245,EPHA7,-0.0141108006503395,Body,Hyper
cg23802451,EPHA8,0.0128766878985759,Body,Hypo
cg20109001,EPHB1,0.0152445353857313,Body,Hypo
cg15639556,EPHB2,0.0150085968684508,Body,Hypo
cg24944328,EPHB3,0.0105847705627799,Body,Hypo
cg15008984,EPHB6,0.0141909776676406,3'UTR,Hypo
cg26187962,EPHX1,0.0149518933938911,TSS1500,Hypo
cg08377314,EPN1,-0.0159597196177833,TSS200,Hyper
