Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0010976~positive regulation of neuron projection development	8	2.1333333333333333	0.00785200128946617	SCARB2, RGS2, FES, BDNF, MAGI2, CREB3L2, PTN, DDR2	360	123	19462	3.5161698283649505	0.9999999988845638	0.23332935649947767	0.2294925831421249
GOTERM_BP_DIRECT	GO:0007507~heart development	11	2.933333333333333	0.00818437768617615	ACVR1, TGFB2, PDLIM3, SALL1, SOX17, WT1, CACNA1C, POU4F1, BVES, POU4F2, GLI2	360	221	19462	2.690824534942182	0.99999999953557	0.24047356909382733	0.23651931920050626
GOTERM_BP_DIRECT	GO:0023019~signal transduction involved in regulation of gene expression	4	1.0666666666666667	0.008383043037493213	NEUROD1, FGF8, SOX17, PAX6	360	23	19462	9.401932367149758	0.9999999997249476	0.24089733563785443	0.23693611749925872
GOTERM_BP_DIRECT	GO:0032331~negative regulation of chondrocyte differentiation	4	1.0666666666666667	0.008383043037493213	EFEMP1, RARB, ADAMTS12, GLI2	360	23	19462	9.401932367149758	0.9999999997249476	0.24089733563785443	0.23693611749925872
GOTERM_BP_DIRECT	GO:0045656~negative regulation of monocyte differentiation	3	0.8	0.008827535758789607	APCS, CDK6, ZBTB46	360	8	19462	20.272916666666664	0.9999999999148407	0.24527903923643604	0.24124577014000514
GOTERM_BP_DIRECT	GO:0032099~negative regulation of appetite	3	0.8	0.008827535758789607	GHSR, LEP, CARTPT	360	8	19462	20.272916666666664	0.9999999999148407	0.24527903923643604	0.24124577014000514
GOTERM_BP_DIRECT	GO:0030853~negative regulation of granulocyte differentiation	3	0.8	0.008827535758789607	ZBTB46, PRDM16, RUNX1	360	8	19462	20.272916666666664	0.9999999999148407	0.24527903923643604	0.24124577014000514
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	8	2.1333333333333333	0.008910710794440314	DAB2, TGFB2, SFRP2, SOX17, GNG4, WT1, FRZB, VGLL4	360	126	19462	3.4324514991181663	0.9999999999316204	0.24527903923643604	0.24124577014000514
GOTERM_BP_DIRECT	GO:0043010~camera-type eye development	5	1.3333333333333335	0.009354535934689961	EFEMP1, WT1, CACNA1C, PITX2, PAX2	360	45	19462	6.006790123456789	0.9999999999788048	0.24965511140640612	0.2455498839530694
GOTERM_BP_DIRECT	GO:0010977~negative regulation of neuron projection development	6	1.6	0.009444340800118477	DAB2, WNT3A, PTPRO, TNR, CRMP1, CD38	360	70	19462	4.633809523809524	0.9999999999832783	0.24965511140640612	0.2455498839530694
GOTERM_BP_DIRECT	GO:0050768~negative regulation of neurogenesis	4	1.0666666666666667	0.009451570183263558	WNT3A, LHX2, PAX6, BMP7	360	24	19462	9.010185185185186	0.9999999999835945	0.24965511140640612	0.2455498839530694
GOTERM_BP_DIRECT	GO:0060038~cardiac muscle cell proliferation	4	1.0666666666666667	0.009451570183263558	TGFBR3, TGFB2, FES, ABL1	360	24	19462	9.010185185185186	0.9999999999835945	0.24965511140640612	0.2455498839530694
GOTERM_BP_DIRECT	GO:0072089~stem cell proliferation	5	1.3333333333333335	0.010099690374415504	TRIM71, FGF8, RARB, NES, PBX1	360	46	19462	5.876207729468598	0.9999999999970375	0.2641069032909654	0.25976403642996676
GOTERM_BP_DIRECT	GO:0003007~heart morphogenesis	5	1.3333333333333335	0.010882257477422384	TGFBR3, TGFB2, FGF8, FLRT2, FAT4	360	47	19462	5.751182033096926	0.9999999999996254	0.2817534980540548	0.2771204577418849
GOTERM_BP_DIRECT	GO:0030858~positive regulation of epithelial cell differentiation	3	0.8	0.011212145200842216	PAX6, BMP7, NKX2-2	360	9	19462	18.02037037037037	0.9999999999998435	0.2819207663481	0.2772849755439056
GOTERM_BP_DIRECT	GO:0003143~embryonic heart tube morphogenesis	3	0.8	0.011212145200842216	ACVR1, RYR2, SOX17	360	9	19462	18.02037037037037	0.9999999999998435	0.2819207663481	0.2772849755439056
GOTERM_BP_DIRECT	GO:1904936~interneuron migration	3	0.8	0.011212145200842216	SOX1, NKX2-1, EVX1	360	9	19462	18.02037037037037	0.9999999999998435	0.2819207663481	0.2772849755439056
GOTERM_BP_DIRECT	GO:0060070~canonical Wnt signaling pathway	7	1.866666666666667	0.011568119447385183	TCF7L1, SFRP2, WNT3A, FRZB, SFRP5, SIAH2, RECK	360	102	19462	3.7100762527233115	0.9999999999999389	0.28556348342784993	0.28086779326058514
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	11	2.933333333333333	0.011575422272792388	PDLIM3, NHERF1, CAPZB, ACTN2, ITPKA, ABL1, FMN2, DOCK2, EZR, SPTBN1, SSH1	360	233	19462	2.5522412970910824	0.9999999999999402	0.28556348342784993	0.28086779326058514
GOTERM_BP_DIRECT	GO:0035914~skeletal muscle cell differentiation	5	1.3333333333333335	0.011702896700082944	EOMES, WNT3A, MYF6, PAX5, LEMD2	360	48	19462	5.6313657407407405	0.9999999999999573	0.2860100455207187	0.2813070122674143
GOTERM_BP_DIRECT	GO:0071542~dopaminergic neuron differentiation	4	1.0666666666666667	0.011816929129959837	FGF8, OTX2, PHOX2A, FOXA2	360	26	19462	8.317094017094018	0.9999999999999684	0.2861228673596757	0.28141797890978426
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	11	2.933333333333333	0.011974836834745761	ADCYAP1, BCAS3, SFRP2, SST, LHX1, FGF18, PCDH8, ANGPTL2, TRH, CARTPT, TAC1	360	234	19462	2.5413342830009498	0.9999999999999792	0.2872862231455061	0.2825622049446431
GOTERM_BP_DIRECT	GO:0010862~positive regulation of pathway-restricted SMAD protein phosphorylation	5	1.3333333333333335	0.012562238780695493	ACVR1, DAB2, TGFB2, RBPMS, BMP7	360	49	19462	5.516439909297052	0.9999999999999956	0.29863867646835196	0.29372798312680737
GOTERM_BP_DIRECT	GO:0007399~nervous system development	16	4.266666666666667	0.012983772703088545	SEMA4A, SRRM4, MYT1L, BDNF, MAGI2, SOX14, PAX3, CRMP1, PTN, NDRG2, MYT1, ATXN1, LHX1, DPYSL2, IGF2BP1, SIM1	360	425	19462	2.0352418300653596	0.9999999999999986	0.30587896953672566	0.3008492197508445
GOTERM_BP_DIRECT	GO:0030325~adrenal gland development	4	1.0666666666666667	0.013115495317218739	SALL1, WT1, CYP1B1, PBX1	360	27	19462	8.009053497942388	0.999999999999999	0.30622339512970537	0.3011879817489875
GOTERM_BP_DIRECT	GO:0021517~ventral spinal cord development	3	0.8	0.013845598376834356	LHX1, PAX6, GLI2	360	10	19462	16.218333333333334	0.9999999999999999	0.3204092013754145	0.31514052234706164
GOTERM_BP_DIRECT	GO:1990830~cellular response to leukemia inhibitory factor	7	1.866666666666667	0.014393403459810819	SOX1, NR5A2, SOX17, PAX6, SSTR1, MSC, INA	360	107	19462	3.5367082035306336	1.0	0.3267004586506823	0.32132832873787953
GOTERM_BP_DIRECT	GO:0060391~positive regulation of SMAD protein import into nucleus	4	1.0666666666666667	0.014492257439188968	ACVR1, DAB2, RBPMS, BMP7	360	28	19462	7.723015873015874	1.0	0.3267004586506823	0.32132832873787953
GOTERM_BP_DIRECT	GO:0035116~embryonic hindlimb morphogenesis	4	1.0666666666666667	0.014492257439188968	FGF8, ALX3, RARB, PITX1	360	28	19462	7.723015873015874	1.0	0.3267004586506823	0.32132832873787953
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	30	8.0	0.014820943219144414	MYT1L, BNC1, NR1I2, NEUROD1, SOX1, EFEMP1, ATXN1, SOX17, NFIL3, ABL1, NKX2-1, MSC, PITX2, TCF7L1, NKX6-2, SOX14, PAX3, PAX6, ESRRG, PAX5, MYT1, PAX2, NR5A2, TCERG1L, WT1, PAX9, AHRR, RARB, PTF1A, VGLL4	360	1024	19462	1.5838216145833333	1.0	0.33125441468429606	0.3258074013644396
GOTERM_BP_DIRECT	GO:0008344~adult locomotory behavior	5	1.3333333333333335	0.015378354240899277	CCND2, SEZ6L2, HOXD9, HOXD10, FOXA2	360	52	19462	5.19818376068376	1.0	0.34079996898264076	0.3351959924372283
GOTERM_BP_DIRECT	GO:0001823~mesonephros development	3	0.8	0.016717955883583928	FGF8, BMP7, PAX2	360	11	19462	14.743939393939392	1.0	0.3583397920948522	0.35244739780801526
GOTERM_BP_DIRECT	GO:0016331~morphogenesis of embryonic epithelium	3	0.8	0.016717955883583928	PCDH8, PDX1, TBX18	360	11	19462	14.743939393939392	1.0	0.3583397920948522	0.35244739780801526
GOTERM_BP_DIRECT	GO:0090009~primitive streak formation	3	0.8	0.016717955883583928	LHX1, OTX2, FOXA2	360	11	19462	14.743939393939392	1.0	0.3583397920948522	0.35244739780801526
GOTERM_BP_DIRECT	GO:0021846~cell proliferation in forebrain	3	0.8	0.016717955883583928	FGF8, WNT3A, SIX3	360	11	19462	14.743939393939392	1.0	0.3583397920948522	0.35244739780801526
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	9	2.4	0.01718420618303716	TGFBR3, RYR2, F7, TGFB2, CHRNA4, LEP, PENK, CD38, LOXL2	360	177	19462	2.748870056497175	1.0	0.36533901763123716	0.35933153091684206
GOTERM_BP_DIRECT	GO:0007519~skeletal muscle tissue development	5	1.3333333333333335	0.01745953260468714	MYF6, MSC, HOXD9, HOXD10, BVES	360	54	19462	5.0056584362139915	1.0	0.36819901420368445	0.3621444988649623
GOTERM_BP_DIRECT	GO:0051402~neuron apoptotic process	6	1.6	0.01782907454935912	FGF8, ABL1, FAIM2, POU4F1, NES, CIT	360	82	19462	3.955691056910569	1.0	0.3700240471950325	0.36393952175358457
GOTERM_BP_DIRECT	GO:0021987~cerebral cortex development	6	1.6	0.01782907454935912	GRIA1, LHX2, NPY, TACC1, FAT4, PAX5	360	82	19462	3.955691056910569	1.0	0.3700240471950325	0.36393952175358457
GOTERM_BP_DIRECT	GO:0010718~positive regulation of epithelial to mesenchymal transition	5	1.3333333333333335	0.018562706258671555	DAB2, TGFB2, PDPN, BMP7, LOXL2	360	55	19462	4.914646464646465	1.0	0.3822163532789458	0.37593134249845067
GOTERM_BP_DIRECT	GO:0030334~regulation of cell migration	7	1.866666666666667	0.019108281812174277	FGF8, SST, FGF18, ENPP2, TNR, PAX6, PLXNC1	360	114	19462	3.3195419103313837	1.0	0.38955612270883044	0.3831504197350333
GOTERM_BP_DIRECT	GO:0007601~visual perception	10	2.666666666666667	0.019217108921391637	SIX6, EFEMP1, COL11A1, SFRP5, SIX3, CDH23, SOX14, PAX6, CNGA3, PAX2	360	216	19462	2.5028292181069958	1.0	0.38955612270883044	0.3831504197350333
GOTERM_BP_DIRECT	GO:0007568~aging	8	2.1333333333333333	0.019440343648543537	FOXG1, NPY, PENK, SERPING1, PAX5, SLC6A3, PAX2, LOXL2	360	147	19462	2.942101284958428	1.0	0.3896853055098838	0.3832774783064708
GOTERM_BP_DIRECT	GO:0019732~antifungal humoral response	3	0.8	0.019819558559393706	NPY, RARRES2, TAC1	360	12	19462	13.515277777777778	1.0	0.3896853055098838	0.3832774783064708
GOTERM_BP_DIRECT	GO:2000049~positive regulation of cell-cell adhesion mediated by cadherin	3	0.8	0.019819558559393706	ADAM19, WNT3A, FOXA2	360	12	19462	13.515277777777778	1.0	0.3896853055098838	0.3832774783064708
GOTERM_BP_DIRECT	GO:0001946~lymphangiogenesis	3	0.8	0.019819558559393706	FLT4, PDPN, CLEC14A	360	12	19462	13.515277777777778	1.0	0.3896853055098838	0.3832774783064708
GOTERM_BP_DIRECT	GO:0030336~negative regulation of cell migration	9	2.4	0.022446183972243457	CLDN5, SFRP2, NHERF1, ADORA3, MAGI2, NKX2-1, CYP1B1, SRGAP3, RECK	360	186	19462	2.6158602150537638	1.0	0.4315649596054604	0.4244684803461736
GOTERM_BP_DIRECT	GO:0071773~cellular response to BMP stimulus	4	1.0666666666666667	0.02256422464368936	ACVR1, ADAMTS12, VSTM2A, BMP7	360	33	19462	6.552861952861953	1.0	0.4315649596054604	0.4244684803461736
GOTERM_BP_DIRECT	GO:0048699~generation of neurons	3	0.8	0.0231410205778096	TGFB2, CDK6, CIT	360	13	19462	12.475641025641025	1.0	0.4315649596054604	0.4244684803461736
GOTERM_BP_DIRECT	GO:0001706~endoderm formation	3	0.8	0.0231410205778096	EOMES, SOX17, LHX1	360	13	19462	12.475641025641025	1.0	0.4315649596054604	0.4244684803461736
GOTERM_BP_DIRECT	GO:0023052~signaling	3	0.8	0.0231410205778096	TGFB2, ABL1, SPTBN1	360	13	19462	12.475641025641025	1.0	0.4315649596054604	0.4244684803461736
GOTERM_BP_DIRECT	GO:0045597~positive regulation of cell differentiation	5	1.3333333333333335	0.023402231041368234	NEUROD1, FGF8, SOX17, PPP1R13L, POU4F2	360	59	19462	4.5814500941619585	1.0	0.4315649596054604	0.4244684803461736
GOTERM_BP_DIRECT	GO:0048666~neuron development	5	1.3333333333333335	0.023402231041368234	NEUROD1, TGFB2, MYT1L, PBX1, GLI2	360	59	19462	4.5814500941619585	1.0	0.4315649596054604	0.4244684803461736
GOTERM_BP_DIRECT	GO:0032024~positive regulation of insulin secretion	5	1.3333333333333335	0.023402231041368234	PRKCB, PDX1, CD38, TRH, GCK	360	59	19462	4.5814500941619585	1.0	0.4315649596054604	0.4244684803461736
GOTERM_BP_DIRECT	GO:0001503~ossification	6	1.6	0.02343488499578408	COL11A1, COL5A2, MMP9, BMP7, DDR2, RUNX1	360	88	19462	3.685984848484848	1.0	0.4315649596054604	0.4244684803461736
GOTERM_BP_DIRECT	GO:0030522~intracellular receptor signaling pathway	4	1.0666666666666667	0.024417770501135902	NR5A2, NR1I2, AHRR, NR1H3	360	34	19462	6.360130718954249	1.0	0.44341992958659987	0.43612851200639957
GOTERM_BP_DIRECT	GO:0031069~hair follicle morphogenesis	4	1.0666666666666667	0.024417770501135902	FOXQ1, TGFB2, FOXE1, GLI2	360	34	19462	6.360130718954249	1.0	0.44341992958659987	0.43612851200639957
GOTERM_BP_DIRECT	GO:0007204~positive regulation of cytosolic calcium ion concentration	8	2.1333333333333333	0.025109736289819547	ADCYAP1, GALR1, ABL1, CACNA1A, CD38, CACNA1C, TAC1, CMKLR1	360	155	19462	2.7902508960573473	1.0	0.45284110619226287	0.44539477060286814
GOTERM_BP_DIRECT	GO:0042476~odontogenesis	4	1.0666666666666667	0.026351075692754567	TGFB2, FGF8, PAX9, PITX2	360	35	19462	6.178412698412699	1.0	0.47197303381200817	0.46421210056003254
GOTERM_BP_DIRECT	GO:0042593~glucose homeostasis	7	1.866666666666667	0.026587832921693866	NEUROD1, LEP, LEPR, PDX1, PAX6, CSMD1, GCK	360	123	19462	3.0766485998193316	1.0	0.47297403462741133	0.4651966413237866
GOTERM_BP_DIRECT	GO:0045666~positive regulation of neuron differentiation	6	1.6	0.027740202540664227	NEUROD1, FOXG1, FEZF2, BMP7, GLI2, NKX2-2	360	92	19462	3.5257246376811593	1.0	0.486849863381456	0.47884430157441876
GOTERM_BP_DIRECT	GO:0043433~negative regulation of sequence-specific DNA binding transcription factor activity	6	1.6	0.027740202540664227	EOMES, SFRP5, WWP2, POU4F2, PBX1, FOXA2	360	92	19462	3.5257246376811593	1.0	0.486849863381456	0.47884430157441876
GOTERM_BP_DIRECT	GO:0032570~response to progesterone	4	1.0666666666666667	0.02836397591349653	TGFB2, CD38, NR1H3, NKX2-2	360	36	19462	6.00679012345679	1.0	0.4912039537337314	0.4831267950298879
GOTERM_BP_DIRECT	GO:0040018~positive regulation of multicellular organism growth	4	1.0666666666666667	0.02836397591349653	STAT5A, GHSR, EZR, SLC6A3	360	36	19462	6.00679012345679	1.0	0.4912039537337314	0.4831267950298879
GOTERM_BP_DIRECT	GO:0033138~positive regulation of peptidyl-serine phosphorylation	6	1.6	0.028889767464004436	RPTOR, TCL1A, SFRP2, BDNF, WNT3A, SMYD3	360	93	19462	3.4878136200716847	1.0	0.49701803893665525	0.48884527577249615
GOTERM_BP_DIRECT	GO:0032088~negative regulation of NF-kappaB transcription factor activity	6	1.6	0.03006904377917151	AIM2, ADORA3, NLRP3, CYP1B1, BMP7, CMKLR1	360	94	19462	3.450709219858156	1.0	0.5040697801483723	0.4957810610101774
GOTERM_BP_DIRECT	GO:1904645~response to beta-amyloid	3	0.8	0.030407305642844357	CACNA1B, CACNA1A, MMP9	360	15	19462	10.812222222222221	1.0	0.5040697801483723	0.4957810610101774
GOTERM_BP_DIRECT	GO:2000679~positive regulation of transcription regulatory region DNA binding	3	0.8	0.030407305642844357	NEUROD1, POU4F1, POU4F2	360	15	19462	10.812222222222221	1.0	0.5040697801483723	0.4957810610101774
GOTERM_BP_DIRECT	GO:0060389~pathway-restricted SMAD protein phosphorylation	3	0.8	0.030407305642844357	TGFBR3, ACVR1, TGFB2	360	15	19462	10.812222222222221	1.0	0.5040697801483723	0.4957810610101774
GOTERM_BP_DIRECT	GO:0002052~positive regulation of neuroblast proliferation	4	1.0666666666666667	0.030456223810111982	FOXG1, ID4, PAX6, HAPLN4	360	37	19462	5.844444444444445	1.0	0.5040697801483723	0.4957810610101774
GOTERM_BP_DIRECT	GO:0007389~pattern specification process	4	1.0666666666666667	0.030456223810111982	LHX1, ZIC1, ALX3, GLI2	360	37	19462	5.844444444444445	1.0	0.5040697801483723	0.4957810610101774
GOTERM_BP_DIRECT	GO:0030509~BMP signaling pathway	6	1.6	0.03127822009843611	TGFBR3, ACVR1, TGFB2, SFRP2, ABL1, BMP7	360	95	19462	3.4143859649122805	1.0	0.5144185255183045	0.5059596358061489
GOTERM_BP_DIRECT	GO:0009888~tissue development	4	1.0666666666666667	0.03262749320382194	TGFB2, NR5A2, WT1, PTF1A	360	38	19462	5.690643274853802	1.0	0.5332555920499649	0.5244869532514377
GOTERM_BP_DIRECT	GO:0051216~cartilage development	5	1.3333333333333335	0.03356251143722892	COL11A2, CREB3L2, HOXC4, PITX1, BMP7	360	66	19462	4.095538720538721	1.0	0.5441523976081862	0.5352045761561205
GOTERM_BP_DIRECT	GO:0016477~cell migration	11	2.933333333333333	0.03407995531029637	TGFBR3, TGFB2, FMNL2, FOXE1, PDPN, CLEC14A, FMN2, ADAMTS12, DOCK2, MMP9, SSTR4	360	278	19462	2.139108713029576	1.0	0.5441523976081862	0.5352045761561205
GOTERM_BP_DIRECT	GO:0040019~positive regulation of embryonic development	3	0.8	0.03433466371141519	LHX1, OTX2, FOXA2	360	16	19462	10.136458333333332	1.0	0.5441523976081862	0.5352045761561205
GOTERM_BP_DIRECT	GO:0008406~gonad development	3	0.8	0.03433466371141519	SALL1, FGF8, WT1	360	16	19462	10.136458333333332	1.0	0.5441523976081862	0.5352045761561205
GOTERM_BP_DIRECT	GO:2000145~regulation of cell motility	3	0.8	0.03433466371141519	CDK6, FES, ABL1	360	16	19462	10.136458333333332	1.0	0.5441523976081862	0.5352045761561205
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	8	2.1333333333333333	0.034618495263898486	CDH5, CD40, SFRP2, STIM1, PRKCB, FGF18, CYP1B1, RUNX1	360	166	19462	2.6053547523427043	1.0	0.5453455729824972	0.5363781314382344
GOTERM_BP_DIRECT	GO:0003326~pancreatic A cell fate commitment	2	0.5333333333333333	0.036553073684710516	NEUROD1, NKX2-2	360	2	19462	54.06111111111111	1.0	0.5689601085313507	0.5596043591367625
GOTERM_BP_DIRECT	GO:0003329~pancreatic PP cell fate commitment	2	0.5333333333333333	0.036553073684710516	NEUROD1, NKX2-2	360	2	19462	54.06111111111111	1.0	0.5689601085313507	0.5596043591367625
GOTERM_BP_DIRECT	GO:0051898~negative regulation of protein kinase B signaling	5	1.3333333333333335	0.03686904703283302	AIM2, NHERF1, SFRP5, MAGI2, LEMD2	360	68	19462	3.975081699346405	1.0	0.5689601085313507	0.5596043591367625
GOTERM_BP_DIRECT	GO:0071392~cellular response to estradiol stimulus	4	1.0666666666666667	0.0372054220110367	CRHBP, SSTR1, POU4F1, POU4F2	360	40	19462	5.4061111111111115	1.0	0.5689601085313507	0.5596043591367625
GOTERM_BP_DIRECT	GO:0030073~insulin secretion	4	1.0666666666666667	0.0372054220110367	NEUROD1, ADCYAP1, LEP, PDX1	360	40	19462	5.4061111111111115	1.0	0.5689601085313507	0.5596043591367625
GOTERM_BP_DIRECT	GO:0000082~G1/S transition of mitotic cell cycle	5	1.3333333333333335	0.03859016617215916	TRIM71, CDK6, CCND2, ID4, BCAT1	360	69	19462	3.9174718196457325	1.0	0.5867051426755593	0.5770576011325195
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	19	5.066666666666666	0.03892705638577908	PLEKHF1, SGMS1, PRKCB, SIAH2, PAX3, FAIM2, UNC5D, MMP9, ADAMTS20, SHF, DAB2, AIM2, SFRP2, PACS2, RNF216, PPP1R13L, SFRP5, NLRP3, RARB	360	620	19462	1.65671146953405	1.0	0.5884060835191461	0.5787305723943571
GOTERM_BP_DIRECT	GO:0035094~response to nicotine	4	1.0666666666666667	0.03961107096797757	CHRNA4, PENK, PDX1, SLC6A3	360	41	19462	5.274254742547426	1.0	0.59530431368541	0.5855153708599903
GOTERM_BP_DIRECT	GO:0045595~regulation of cell differentiation	4	1.0666666666666667	0.04209372798125562	FES, ST7, TNR, RUNX1	360	42	19462	5.148677248677249	1.0	0.6271829204227188	0.6168697787102229
GOTERM_BP_DIRECT	GO:0001779~natural killer cell differentiation	3	0.8	0.042736012398123316	STAT5A, NFIL3, PBX1	360	18	19462	9.010185185185184	1.0	0.6271829204227188	0.6168697787102229
GOTERM_BP_DIRECT	GO:0044849~estrous cycle	3	0.8	0.042736012398123316	NCOR2, CYP1B1, PTN	360	18	19462	9.010185185185184	1.0	0.6271829204227188	0.6168697787102229
GOTERM_BP_DIRECT	GO:0002063~chondrocyte development	3	0.8	0.042736012398123316	SFRP2, COL11A1, FGF18	360	18	19462	9.010185185185184	1.0	0.6271829204227188	0.6168697787102229
GOTERM_BP_DIRECT	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	8	2.1333333333333333	0.042931450384576166	CDH5, CADM3, CDH4, PCDH8, CDH23, FAT4, PCDH17, DSC3	360	174	19462	2.485568326947637	1.0	0.6271829204227188	0.6168697787102229
GOTERM_BP_DIRECT	GO:0007165~signal transduction	34	9.066666666666666	0.04361310157678974	GRIA1, TAMALIN, SCT, CHRNA4, NR1I2, TRH, LILRA2, NDRG2, CACNA1I, CRHBP, RASSF1, ADORA3, DPYSL2, PENK, PDE4B, NLRP3, CD38, CYTL1, CNGA3, SRGAP3, PRKCB, IGFBP4, TXNRD1, MAGI2, PDE4C, CARTPT, ADAMTS20, CDK6, SFRP5, FGF18, ITPKA, RARB, RGS12, DDR2	360	1310	19462	1.4031128074639525	1.0	0.633601447907251	0.6231827625305735
GOTERM_BP_DIRECT	GO:0007595~lactation	4	1.0666666666666667	0.04465273117104412	STAT5A, NCOR2, CDO1, SLC6A3	360	43	19462	5.028940568475453	1.0	0.6451209503440904	0.6345128429388147
GOTERM_BP_DIRECT	GO:0007416~synapse assembly	5	1.3333333333333335	0.04592760370455977	DNM3, GRIA1, BDNF, SLITRK1, POU4F1	360	73	19462	3.702815829528158	1.0	0.6598938664144165	0.649042839165537
GOTERM_BP_DIRECT	GO:0032869~cellular response to insulin stimulus	6	1.6	0.04659500619381164	GHSR, CPEB1, LEP, PAX6, POU4F2, GCK	360	106	19462	3.060062893081761	1.0	0.6619534379461767	0.6510685439378838
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	17	4.533333333333333	0.04660360351897441	TGFB2, BNC1, WNT3A, FLT4, PDX1, PTN, PBX1, HCK, CLDN5, TCL1A, FGF8, SFRP2, CCND2, LEP, NPY, FGF18, ID4	360	545	19462	1.6863098878695209	1.0	0.6619534379461767	0.6510685439378838
GOTERM_BP_DIRECT	GO:0010467~gene expression	7	1.866666666666667	0.04683035794265494	EOMES, SCARB2, SOX17, ZIC1, NKX2-1, NOX4, PAX6	360	141	19462	2.683884948778566	1.0	0.6619534379461767	0.6510685439378838
GOTERM_BP_DIRECT	GO:0048384~retinoic acid receptor signaling pathway	3	0.8	0.04719400333540292	RARB, ESRRG, PTF1A	360	19	19462	8.535964912280702	1.0	0.6635070899036486	0.6525966482723458
GOTERM_BP_DIRECT	GO:0021766~hippocampus development	5	1.3333333333333335	0.04787509012049715	WNT3A, SCT, ZIC1, ID4, NKX2-1	360	74	19462	3.6527777777777777	1.0	0.6694832121128345	0.6584745015503672
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	12	3.2	0.04914464018276302	NEUROD1, SFRP2, WT1, FRZB, EEF1A2, ABL1, CYP1B1, RARB, POU4F1, MMP9, BMP7, MAP3K11	360	337	19462	1.9250247279920871	1.0	0.6835810323293899	0.6723405029258855
GOTERM_BP_DIRECT	GO:0007338~single fertilization	5	1.3333333333333335	0.04986769892285924	HOXA10, HOXA9, FCRL3, HOXD9, HOXD10	360	75	19462	3.6040740740740738	1.0	0.689634370992113	0.6782943029413823
GOTERM_BP_DIRECT	GO:2001222~regulation of neuron migration	3	0.8	0.05181325815475402	FLRT2, SOX14, UNC5D	360	20	19462	8.109166666666667	1.0	0.689634370992113	0.6782943029413823
GOTERM_BP_DIRECT	GO:0060037~pharyngeal system development	3	0.8	0.05181325815475402	ACVR1, FGF8, BMP7	360	20	19462	8.109166666666667	1.0	0.689634370992113	0.6782943029413823
GOTERM_BP_DIRECT	GO:0008589~regulation of smoothened signaling pathway	3	0.8	0.05181325815475402	ZIC1, GAS1, OTX2	360	20	19462	8.109166666666667	1.0	0.689634370992113	0.6782943029413823
GOTERM_BP_DIRECT	GO:0009611~response to wounding	5	1.3333333333333335	0.05190532565735268	TGFB2, ADORA3, CREB3L2, PDX1, PAX6	360	76	19462	3.5566520467836256	1.0	0.689634370992113	0.6782943029413823
GOTERM_BP_DIRECT	GO:0050796~regulation of insulin secretion	4	1.0666666666666667	0.05278037261064251	NEUROD1, LEP, CARTPT, GCK	360	46	19462	4.700966183574879	1.0	0.689634370992113	0.6782943029413823
GOTERM_BP_DIRECT	GO:0030890~positive regulation of B cell proliferation	4	1.0666666666666667	0.05278037261064251	CD40, WNT3A, FCRL3, CD38	360	46	19462	4.700966183574879	1.0	0.689634370992113	0.6782943029413823
GOTERM_BP_DIRECT	GO:0051594~detection of glucose	2	0.5333333333333333	0.054326837638384425	PDX1, GCK	360	3	19462	36.040740740740745	1.0	0.689634370992113	0.6782943029413823
GOTERM_BP_DIRECT	GO:0071871~response to epinephrine	2	0.5333333333333333	0.054326837638384425	PENK, ABL1	360	3	19462	36.040740740740745	1.0	0.689634370992113	0.6782943029413823
GOTERM_BP_DIRECT	GO:0097050~type B pancreatic cell apoptotic process	2	0.5333333333333333	0.054326837638384425	RYR2, PDX1	360	3	19462	36.040740740740745	1.0	0.689634370992113	0.6782943029413823
GOTERM_BP_DIRECT	GO:0010002~cardioblast differentiation	2	0.5333333333333333	0.054326837638384425	EOMES, TGFB2	360	3	19462	36.040740740740745	1.0	0.689634370992113	0.6782943029413823
GOTERM_BP_DIRECT	GO:0061074~regulation of neural retina development	2	0.5333333333333333	0.054326837638384425	SIX3, PTF1A	360	3	19462	36.040740740740745	1.0	0.689634370992113	0.6782943029413823
GOTERM_BP_DIRECT	GO:0060923~cardiac muscle cell fate commitment	2	0.5333333333333333	0.054326837638384425	ACVR1, WT1	360	3	19462	36.040740740740745	1.0	0.689634370992113	0.6782943029413823
GOTERM_BP_DIRECT	GO:0014707~branchiomeric skeletal muscle development	2	0.5333333333333333	0.054326837638384425	MSC, PITX1	360	3	19462	36.040740740740745	1.0	0.689634370992113	0.6782943029413823
