ID,dbeta,UCSC_RefGene_Name,UCSC_RefGene_Group
cg11323198,-0.013479174198369543,CDH8,5'UTR
cg13227473,-0.022277001427917612,CDK1,TSS200
cg04155793,0.014838062879446678,CDK10,TSS1500
cg11851198,0.007566816212815017,CDK11A,Body
cg20429981,0.007980649934782763,CDK11B,Body
cg09102835,-0.014111155806636154,CDK12,TSS200
cg20991801,-0.011023159555434795,CDK13,1stExon
cg15798153,0.011478181718633585,CDK14,1stExon
cg26400546,0.03855600554347827,CDK18,Body
cg13915752,0.008381244283596656,CDK19,Body
cg00635560,0.025197132831521914,CDK2,TSS1500
cg15284545,0.013510843407608632,CDK2AP1,TSS1500
cg21859290,0.008009566847238641,CDK2AP2,3'UTR
cg09401340,0.009709502812942439,CDK3,TSS200
cg03829839,0.01323470226021082,CDK4,TSS1500
cg02203833,0.011871268287380716,CDK5,Body
cg18473137,0.018263371271099893,CDK5R1,Body
cg27638196,-0.013888731058776152,CDK5R2,3'UTR
cg03723356,0.014137300507803792,CDK5RAP3,TSS1500
cg16527334,-0.04028864048875561,CDK6,5'UTR
cg07850415,0.002530145521739126,CDK7,TSS200
cg10631527,0.00584862830434785,CDK8,3'UTR
cg23233605,0.005050953543478258,CDK9,TSS200
cg02333237,-0.011603268596838051,CDKL1,Body
cg00859350,0.015696506993933344,CDKL2,3'UTR
cg21091547,0.011644967507246442,CDKN1A,TSS1500
cg13289884,-0.014958418135135144,CDKN1B,3'UTR
cg08206623,0.013841049391304398,CDKN1C,TSS1500
cg04026675,-0.0035705175102974758,CDKN2A,1stExon
cg08276984,-0.04199108013526571,CDKN2AIP,Body
cg02400248,0.00138668904347826,CDKN2B,TSS200
cg17894331,-0.016596757163924832,CDKN2C,TSS1500
cg06865036,0.004390957334448355,CDKN2D,Body
cg14144732,-0.005425779804347835,CDKN3,TSS200
cg16198692,-0.013002739596014487,CDO1,TSS1500
cg06297541,0.009690160079051286,CDR2,Body
cg17729253,0.010012414604830914,CDR2L,Body
cg22884714,0.017725169313664694,CDS1,Body
cg17697105,0.005545458608695271,CDS2,3'UTR
cg06321045,0.017943384043478273,CDSN,TSS200
cg00202760,0.007969352284838513,CDT1,Body
cg15452204,0.018506727717391636,CDX1,1stExon
cg05917508,-0.014138465231634178,CDX2,Body
cg19776453,0.015116740157747971,CEACAM1,TSS1500
cg26829672,0.014120380998641418,CEACAM19,TSS1500
cg13322449,0.01195558963109362,CEACAM3,TSS1500
cg23017398,0.011276844373706277,CEACAM4,3'UTR
cg14666310,0.013806976015942012,CEACAM5,TSS1500
cg26813458,0.008779942222567274,CEACAM6,Body
cg16699074,0.011756440731225339,CEACAM7,TSS1500
cg19399653,0.010934318947826123,CEACAM8,3'UTR
cg01437571,-0.04741951724154594,CEBPA,3'UTR
cg06950567,-0.008462717106521741,CEBPB,TSS200
cg21315018,-0.003371135893236719,CEBPD,TSS1500
cg00554993,-0.009979661266505634,CEBPE,TSS200
cg14538868,-0.020541074697940503,CEBPZ,TSS200
cg15188084,0.007334365434782706,CEL,Body
cg21884796,0.0047099132608697195,CELA1,TSS1500
cg27168045,0.008262646437417658,CELA3A,1stExon
cg27069753,0.0029475127062112494,CELA3B,1stExon
cg24599996,0.009004977670948463,CELSR2,TSS1500
cg08640901,0.01595560630179041,CELSR3,Body
cg22284448,0.011740594992753484,CENPA,TSS1500
cg04239024,-0.008309366149885566,CENPE,Body
cg11518608,0.010299811992949248,CENPF,5'UTR
cg21993406,0.011024609278772187,CENPH,TSS1500
cg24770161,-0.018173195714604226,CENPJ,TSS1500
cg01403114,-0.002737634307729472,CENPK,TSS1500
cg06583605,0.011049272969666133,CEP135,Body
cg18766475,-0.010204508147342996,CEP350,TSS1500
cg25314624,0.004868290347825741,CEP55,5'UTR
cg00359423,0.0034800255217392125,CEP57,Body
cg15095727,0.015485635725845695,CEP70,5'UTR
cg01886634,-0.0061246988260872165,CEP78,TSS1500
cg03919644,-0.008678595545150507,CEP97,Body
cg01446692,0.010310545455991464,CER1,TSS1500
cg17099656,-0.013451469158102795,CERK,TSS1500
cg02301920,0.014711744691304485,CES1,Body
cg10436546,0.007415187247826073,CES2,Body
cg18142228,0.005501523717391114,CETN1,3'UTR
cg17335741,0.020511702436184918,CFB,Body
cg02534744,0.011439891625000049,CFD,Body
cg02512559,0.014093177036231912,CFDP1,Body
cg23557926,-0.012686648362876245,CFH,TSS200
cg00382138,0.012339995544513382,CFI,1stExon
cg12815271,-0.021188440989532993,CFL1,Body
cg10519437,0.016041927852173826,CFL2,TSS1500
cg17777683,0.010037772217391341,CFLAR,5'UTR
cg17204129,-0.009858395119214597,CFTR,TSS1500
cg08326209,-0.00378647347826068,CGA,5'UTR
cg04403474,0.011603572728571132,CGB5,TSS1500
cg11246630,0.010337597169565066,CGB7,Body
cg19446264,0.009079181171683146,CGB8,TSS1500
cg18492804,-0.006423879202898586,CGRRF1,Body
cg07702830,-0.01649552394622425,CHAC1,TSS200
cg10421979,-0.00739684444803818,CHAD,TSS200
cg06727521,-0.002757280717391467,CHAF1A,Body
cg00899365,0.006165570543478435,CHAF1B,Body
cg06300254,-0.012765194916042041,CHAT,Body
cg25529965,-0.010748286367892958,CHCHD2,1stExon
cg10298173,0.003245871695652144,CHCHD4,1stExon
cg18380211,0.00469900115925177,CHD1,Body
cg24104045,-0.019389558409610992,CHD1L,TSS200
cg14538319,0.012414466404682334,CHD2,Body
cg07430820,0.012097745185990445,CHD3,Body
cg19509514,-0.004887390739130442,CHD4,TSS200
cg01295264,0.015186511998964591,CHD5,Body
cg22986770,-0.016247582531969264,CHD7,5'UTR
cg12774429,-0.007893262251918094,CHD8,3'UTR
cg16377939,-0.023659225905797113,CHD9,TSS200
cg18859045,-0.01140555073752019,CHDH,TSS1500
cg03474731,-0.012461634279347832,CHEK1,TSS1500
cg22585269,-0.00834157245945945,CHEK2,5'UTR
cg05508793,0.038712292300511555,CHFR,Body
cg18397726,0.028517131500000188,CHGA,Body
cg07642638,-0.007142044814887986,CHGB,TSS200
cg04361579,0.010350482896618772,CHI3L1,Body
cg02590572,0.011327091570332692,CHI3L2,TSS1500
cg11343870,-0.008870200660869573,CHKA,TSS200
cg14188441,0.012044729655796916,CHL1,5'UTR
cg26681017,0.01181782814782625,CHMP1A,Body
cg23835812,0.002498816282608692,CHMP2B,TSS1500
cg06607089,0.005814922732213701,CHODL,TSS1500
cg01186595,0.010451829314492544,CHORDC1,Body
cg00160777,-0.01853486394720513,CHP2,TSS1500
cg03756640,-0.008639106829347832,CHPT1,1stExon
cg08700454,0.012326749468478249,CHRDL2,Body
cg11210878,0.01641342432959332,CHRM1,TSS200
cg16105080,0.012112887413043394,CHRM3,5'UTR
cg20719675,0.007012497760869494,CHRNA1,Body
cg11826999,0.013150256581939858,CHRNA3,Body
cg15567340,0.016827826056622794,CHRNA4,3'UTR
cg19696491,0.007980033520933948,CHRNA5,TSS1500
cg16417043,0.013266413846326973,CHRNA6,Body
cg07801448,0.007503322594202778,CHRNA9,3'UTR
cg12057576,0.009049498611989478,CHRNB4,Body
cg20278154,0.012766607236780374,CHST11,Body
cg11803859,-0.014440794110672096,CHST15,Body
cg19027710,0.011725996044994967,CHST2,TSS1500
cg10772263,0.00830047442922141,CHST3,5'UTR
cg05535113,0.015133742758695631,CHST4,TSS1500
cg01960885,0.010370207499999973,CHST9,TSS1500
cg24254196,0.011442300276145711,CHSY1,Body
cg07501729,0.007879290593236438,CHTF18,Body
cg26847029,-0.007246435948240184,CHUK,TSS200
cg06323912,-0.024282400570048275,CIAPIN1,TSS1500
cg20706599,-0.008751922977730654,CIB1,5'UTR
cg22724325,0.01039460485217388,CIB2,Body
cg19236454,0.007317212611801492,CIC,3'UTR
cg16777090,0.011959703821428377,CIDEC,TSS1500
cg21198531,-0.012633169447603136,CIITA,Body
cg26188290,0.011474718693478343,CINP,Body
cg13795840,0.005826552190635488,CIRBP,Body
cg24029430,-0.005197597257763988,CISD1,TSS200
cg11436899,0.0010691058260869637,CISD2,Body
cg23901967,0.007920072607142864,CISD3,3'UTR
cg01641136,0.015517394375959063,CISH,Body
cg08922148,0.017141271159420123,CIT,Body
cg05607246,-0.02342258827917619,CITED2,1stExon
cg23962560,0.004232034913043488,CITED4,TSS200
cg10071929,-0.013854865990683283,CIZ1,TSS1500
cg14425257,-0.006846361493478256,CKAP2,TSS200
cg05999255,-0.007192566572826059,CKAP4,Body
cg04114315,0.010156063255814016,CKAP5,TSS1500
cg22392276,-0.021539360915652183,CKB,Body
cg02295216,0.005597762038819938,CKLF,TSS1500
cg14579389,0.0025689759710143386,CKMT1B,Body
cg15514751,0.0025723606808301784,CKS1B,Body
cg13651859,0.010855247984189718,CKS2,1stExon
cg02784956,0.01102293044589379,CLASP2,Body
cg09931724,-0.0036353157826087665,CLCA1,TSS1500
cg13693652,0.011805044378578912,CLCA2,TSS1500
cg14617014,0.007517400170731553,CLCA3P,Body
cg10690677,-0.013970270651029819,CLCA4,Body
cg23797615,0.012453095373043505,CLCF1,3'UTR
cg16842643,-0.007367301313161004,CLCN3,Body
cg27326372,0.009587735998913086,CLDN1,Body
cg24529736,-0.011415956751552766,CLDN10,Body
cg20794824,0.01720847799217387,CLDN11,Body
cg02384115,-0.015654818953886665,CLDN12,5'UTR
cg16865442,0.012737552193889463,CLDN14,5'UTR
cg07651914,0.01445714409643239,CLDN15,TSS1500
cg27235662,0.008529605131933958,CLDN16,1stExon
cg24343720,0.010693812442391306,CLDN17,TSS200
cg17574958,0.014150961752860158,CLDN18,Body
cg24419391,0.009823516956521783,CLDN3,3'UTR
cg15544036,0.01674240442791718,CLDN4,1stExon
cg20486569,-0.00879665787173915,CLDN5,1stExon
cg17865114,0.018958188298912867,CLDN6,5'UTR
cg03186999,-0.009877002470764683,CLDN7,5'UTR
cg06427867,0.0033494842826086433,CLDN8,TSS1500
cg16876461,-0.0075622204318841,CLEC10A,1stExon
cg25309343,0.011263944946376758,CLEC11A,TSS1500
cg11905488,-0.008995152352656787,CLEC12A,TSS1500
cg05057720,-0.012295844523291943,CLEC14A,1stExon
cg26955491,-0.0024454510434780154,CLEC1B,TSS1500
cg08752459,-0.0069735960893066995,CLEC2B,TSS1500
cg27138901,0.01190084713333334,CLEC2D,3'UTR
cg23551917,0.00999659407744563,CLEC3B,Body
cg18460107,-0.006118067836521859,CLEC4C,TSS200
cg09546307,0.005787408161490628,CLEC4D,TSS1500
cg23892568,0.007996743272497388,CLEC7A,TSS200
cg11059944,0.010814953867007685,CLEC9A,TSS200
cg05157492,0.01190888286260889,CLIC1,Body
cg13423383,0.014575192120553438,CLIC3,Body
cg12820395,-0.002966703608695646,CLIC4,TSS1500
cg16618141,0.006578922891304493,CLIP1,Body
cg04130408,0.02059519867119569,CLIP2,TSS1500
cg24054272,0.008690948384058008,CLK2,5'UTR
cg13003571,0.004455929714009605,CLLU1,5'UTR
cg02192218,0.0015055988467909834,CLN3,Body
cg25181236,0.008978434536714916,CLOCK,5'UTR
cg06688803,0.017791158478260793,CLPTM1,TSS1500
cg06550200,0.044557515322742436,CLPTM1L,Body
cg00393247,0.006818827788537329,CLSPN,Body
cg13630493,-0.028954241235507248,CLTA,TSS1500
cg18677148,0.0072949445782608405,CLTC,Body
cg07251788,0.01715904765446199,CLTCL1,TSS1500
cg23460950,-0.007758973515151485,CLU,TSS200
cg08020808,-0.008308359473602358,CMA1,TSS1500
cg26668036,-0.023564050486024828,CMAS,1stExon
cg16583186,0.01221332870553369,CMIP,Body
cg15630394,0.011937532761353103,CMKLR1,TSS1500
cg22532312,-0.05188489856521747,CMPK1,Body
cg01028142,0.008328714521739056,CMPK2,Body
cg09106154,0.008326729743478426,CMTM1,TSS200
cg00049664,-0.005439294404150238,CMTM2,TSS200
cg06314872,0.007688041608695643,CMTM3,5'UTR
cg06715352,-0.006656739568561716,CMTM4,Body
cg01134935,0.013074440796442776,CMTM5,TSS1500
cg21331107,0.008355196458937349,CMTM6,Body
cg22257056,0.010254182586369193,CMTM7,Body
cg19726630,-0.05744152575652175,CMTM8,Body
cg14941031,0.004308760652174072,CNBP,Body
cg26446133,0.019871030981366365,CNDP2,5'UTR
cg21488538,-0.013053191070487496,CNGA3,5'UTR
cg02259550,0.011003600032355645,CNGB1,TSS1500
cg19740054,0.012367081980434718,CNKSR1,TSS1500
cg12854483,-0.01340270155772101,CNN1,1stExon
cg15975960,0.037497438782608805,CNN2,Body
cg10992558,0.010590593233828185,CNN3,Body
cg01137949,-0.0027330759565219877,CNNM3,Body
cg15009198,-0.011413380226708018,CNNM4,Body
cg19390271,0.01089988183913015,CNOT2,5'UTR
cg19822214,-0.02540053214521738,CNOT3,TSS1500
cg22698218,0.013231602545454373,CNOT4,Body
cg10539616,0.004120785173912881,CNOT7,Body
cg20776454,-0.02625374722774327,CNOT8,TSS1500
cg15935113,-0.011509252376430223,CNP,TSS1500
cg06617217,0.0030980586081901292,CNPY2,Body
cg26887085,0.008980753118478287,CNR1,5'UTR
cg10227880,0.00839395123719792,CNR2,Body
cg23850904,0.016388867742474937,CNTD2,Body
cg00271311,0.002226701823088438,CNTF,TSS1500
cg13947167,0.015193478313043355,CNTFR,Body
cg04776357,0.014940235128260874,CNTN1,5'UTR
cg23225103,0.012459645006793498,CNTN2,Body
cg01164118,0.015478220626321787,CNTN3,TSS1500
cg01803886,0.020095120148033038,CNTN4,Body
cg11629889,0.015034015841432269,CNTNAP1,Body
cg03252313,-0.009640775535252626,CNTNAP2,3'UTR
cg15138339,0.012879723791304365,COASY,1stExon
cg18580551,0.006893456282608684,COG3,Body
cg07844021,-0.015570978823736766,COIL,TSS200
cg06731021,0.007433954394337508,COL10A1,Body
cg17820060,0.02975434793478243,COL11A1,3'UTR
cg16507569,0.0638977693043482,COL11A2,Body
cg17444409,0.012713673279575332,COL12A1,Body
cg16907566,-0.013343319171936869,COL14A1,TSS1500
cg13927769,-0.015290525316205544,COL15A1,Body
cg16299891,0.0267319755047719,COL18A1,Body
cg15435765,0.035008103983277555,COL1A1,Body
cg23348014,-0.033558326359420305,COL1A2,TSS1500
cg18634090,0.018710994317725955,COL23A1,Body
cg22861561,-0.01428834202717395,COL2A1,Body
cg12923449,0.015222499258639863,COL3A1,Body
cg25091527,-0.013030024463043416,COL4A1,Body
cg11438287,-0.051460404891304434,COL4A2,Body
cg16640096,-0.016256677677536243,COL4A3,Body
cg13492737,0.04117682530294534,COL5A1,Body
cg08247938,-0.008700947767080802,COL5A2,Body
cg04064254,0.017963782461353064,COL6A1,Body
cg25431120,0.015137130116600743,COL6A3,Body
cg23181900,0.00796465662463752,COL6A6,Body
cg27507687,-0.01512297142474917,COL7A1,Body
cg23971868,0.019315358021739122,COL9A1,Body
cg04100190,0.01779557765734982,COL9A2,TSS1500
cg21722418,0.01724000294670413,COL9A3,Body
cg05755779,0.011677711731883825,COLEC10,1stExon
cg15419820,0.009852888499011697,COLQ,Body
cg12453778,-0.007498030575098811,COMMD1,TSS200
cg10875794,0.035028852954710164,COMMD10,Body
cg15963062,0.0034103805869562546,COMMD5,3'UTR
cg18187762,-0.006722195249241664,COMMD6,TSS200
cg20716932,0.006714951609974386,COMMD7,TSS200
cg22316634,0.022167801917619995,COMP,Body
cg01335087,0.011305142225986052,COMT,Body
cg00689010,0.005167735347826301,COPA,Body
cg09650667,-0.015979556610983978,COPB2,TSS1500
cg21908344,-0.011508861322866422,COPS3,TSS1500
cg24549224,-0.0017384352391304403,COPS5,1stExon
cg03910901,-0.014665025323671484,COPS6,TSS1500
cg16995742,0.05448214624782621,COPS8,TSS1500
cg18236224,-0.014690901763157892,COPZ1,TSS1500
cg21384971,0.007707863803233039,COPZ2,Body
cg04050782,0.016816935897301245,CORIN,Body
cg27583010,0.011669013888695538,CORO1A,Body
cg02740606,0.015560823610368,CORO1B,Body
cg08131499,-0.011030971915760895,CORO1C,Body
cg20985587,-0.00758318523244148,CORO6,Body
cg06650105,0.008069560245197253,CORO7,Body
cg04113348,0.009621065812252692,CORT,1stExon
cg06311920,0.014696504988294197,COTL1,3'UTR
cg19360675,-0.02613795277294685,COX11,TSS200
cg27288091,0.004674886652173652,COX4I1,Body
cg12033622,0.017690181497391082,COX4I2,TSS200
cg12478809,-0.01081994659947299,COX5A,TSS1500
cg12198769,0.007926422265886256,COX5B,TSS200
cg01977082,-0.013461166170480552,COX6C,TSS1500
cg27557946,0.02798430421739123,COX7A2,Body
cg21396553,0.011146009567934866,COX7A2L,Body
cg19806933,0.00217167926086957,COX8A,Body
cg05776336,0.01442661798322996,CP,1stExon
cg14761227,0.008514774159782601,CPA1,Body
cg09132376,0.00586738512850248,CPA4,TSS1500
cg26361780,-0.0024857437826087403,CPB1,Body
cg15192986,0.005620367442687649,CPB2,Body
cg22450798,-0.014353128593645424,CPD,TSS200
cg25454928,0.015045519197204973,CPE,TSS1500
cg17453840,0.01154235657826089,CPEB1,TSS1500
cg07809027,0.01459072193103458,CPEB2,Body
cg10967735,0.016329352804347774,CPEB3,Body
cg07233933,0.02046281422073587,CPEB4,Body
cg08748969,0.011162959722506431,CPM,TSS1500
cg23247504,0.007911635739130285,CPN1,Body
cg21023926,0.007399267836198285,CPN2,TSS200
cg09575314,0.006339295826087171,CPNE1,Body
cg26217441,0.017366076245593425,CPNE7,Body
cg10752508,0.008007181134782649,CPOX,TSS1500
cg22996009,0.012340356228260976,CPS1,Body
cg27617225,-0.010125425634161364,CPSF1,Body
cg20071523,-0.009320395439359282,CPSF2,TSS1500
cg16710448,0.0027290450217393155,CPSF3,Body
cg23432795,-0.012372272409698978,CPSF4,5'UTR
cg10098373,0.02599805250101107,CPT1A,Body
cg00449201,0.013627830066361457,CPT1C,TSS1500
cg13863396,0.006600875505560926,CPT2,TSS1500
cg23729283,0.01849845737681162,CPVL,Body
cg06327407,-0.004820447625146889,CPXM1,TSS200
cg01512466,0.058505255999999894,CPXM2,Body
cg01105427,0.014449844304347882,CPZ,TSS1500
cg25029035,0.011044938852173912,CR1,TSS1500
cg25209633,-0.01937536360144926,CR2,TSS200
cg24709471,-0.015249946751552824,CRABP1,Body
cg02363950,-0.006789073655606367,CRABP2,TSS1500
cg25823926,-0.016050874966183543,CRADD,Body
cg13649330,0.004937713344927694,CRAT,3'UTR
cg24798010,0.00969986933043485,CRB3,Body
cg01892727,0.005827664195652205,CRBN,TSS1500
cg19072291,0.009542720014874034,CRCP,3'UTR
cg21823605,0.009152857408212596,CRCT1,TSS1500
cg10495393,0.006758052186335263,CREB1,5'UTR
cg10822116,0.004860886883399216,CREB3,Body
cg20981182,-0.01808255062573441,CREB3L1,TSS200
cg13016916,0.019477078585945128,CREB3L2,Body
cg09895920,0.010112114300724699,CREB3L4,Body
cg03226887,0.02059338217663051,CREB5,Body
cg04141008,0.014054936993107036,CREBBP,Body
cg11838227,-0.006199313826086963,CREBL2,TSS1500
cg25135004,-0.012909420166862504,CREG1,Body
cg17426923,0.01314290969107569,CREM,5'UTR
cg18640030,0.013937975260869609,CRH,TSS200
cg05884167,0.024171887628019036,CRHBP,Body
cg18534039,0.012820184050395285,CRHR1,Body
cg01972879,0.010805418883078474,CRHR2,Body
cg25682097,-0.0031937926956521643,CRIP1,Body
cg01564661,0.013134103838603415,CRIP2,Body
cg01209199,0.009905696863353988,CRIP3,Body
cg01706515,0.018741668226956363,CRISP2,TSS1500
cg24747763,0.008193656173913034,CRISP3,5'UTR
cg01468907,0.023336491336384366,CRISPLD2,TSS1500
cg11280964,-0.07836080960869565,CRK,TSS1500
cg06942142,0.004421902239130548,CRKL,3'UTR
cg19511235,0.013144115434225353,CRLF1,Body
cg05388545,0.00908127844847022,CRLF3,TSS1500
cg08376824,0.02055639251304354,CRLS1,Body
cg00597445,0.024759651875776462,CRMP1,Body
cg03103549,0.0040316650217392174,CRNKL1,3'UTR
cg22164207,0.008900068442391084,CRNN,Body
cg00053536,0.01716359703985492,CROCC,Body
cg01365152,0.01230287469371983,CRP,Body
cg10977115,0.01002593731438119,CRTAM,Body
cg19919062,0.04353535596086956,CRTAP,TSS1500
cg14292368,0.012666706329710085,CRTC1,TSS1500
cg22441770,0.007381016404479843,CRTC2,Body
cg11964030,0.00929192925743687,CRTC3,Body
cg11707084,0.017292223434782664,CRX,3'UTR
cg20193872,0.011370072485177641,CRY1,TSS1500
cg24354272,0.012129726459326754,CRY2,TSS1500
cg15545878,-0.00930287862252978,CRYAB,TSS200
cg23035923,0.009738717670387595,CRYBB2,TSS200
cg17527766,0.008025996929512292,CRYBG3,TSS1500
cg10176670,0.005020043623356796,CRYGC,Body
cg00018606,-0.013380067108695628,CRYGD,TSS200
cg03244494,0.021150287565217297,CRYL1,Body
cg02953679,0.014759069132609038,CRYM,5'UTR
cg21535942,-0.022111658329710165,CRYZ,TSS200
cg26734620,0.0072979449233954875,CS,TSS200
cg15463686,0.006234713457636256,CSDE1,5'UTR
cg06719602,0.006903096920289655,CSE1L,Body
cg02361903,0.007867876571428628,CSF1,TSS1500
cg12974258,0.02175524511556031,CSF1R,TSS200
cg02196805,0.011555982960046764,CSF2,1stExon
cg04193923,0.012883781157784081,CSF3,TSS1500
cg13084345,-0.009649723037481246,CSF3R,TSS1500
cg06953454,0.011018614355978337,CSH2,TSS1500
cg09997372,0.0055577731492093,CSHL1,TSS1500
cg08273635,0.016917878742655566,CSK,Body
cg09631495,0.022864474398913034,CSMD1,Body
cg11401957,0.016088271195651864,CSMD2,Body
cg21917532,-0.021006466605797084,CSMD3,Body
cg24980158,0.011671155802371712,CSN1S1,Body
cg21945989,0.005628824656249809,CSN2,1stExon
cg04775505,0.013174124347320623,CSN3,Body
cg05607472,-0.030735021354037245,CSNK1A1,Body
cg19496744,-0.008613465786041176,CSNK1D,TSS200
cg13110239,-0.02445920030869566,CSNK1E,5'UTR
cg10898923,-0.02147516843948296,CSNK1G2,TSS1500
cg24192786,0.010148739720289996,CSNK1G3,Body
cg26292976,0.008213497499999976,CSNK2A1,3'UTR
cg07377098,0.010462209589743532,CSNK2A2,Body
cg02400942,0.015431705210803755,CSPG4,TSS1500
cg03540589,0.006305361908695353,CSRNP1,5'UTR
cg22942576,0.00972943951601827,CSRP1,TSS1500
cg07545457,0.008867301751325503,CST1,3'UTR
cg10938286,0.0034966122391302907,CST2,Body
cg05824225,-0.0033915707826086766,CST3,1stExon
cg22262704,0.006266438150434908,CST5,TSS1500
cg02208848,0.014259151645962809,CST6,Body
cg22963164,0.014597269625164819,CST7,3'UTR
cg18618429,-0.009248413771167098,CSTA,TSS200
cg15893253,-0.01705955455034325,CSTB,Body
cg25334215,-0.005019761391304331,CSTF3,3'UTR
cg10421192,0.017897172217896884,CTAGE1,TSS200
cg07825433,0.022911841600790395,CTBP1,Body
cg14375985,0.037306371626086895,CTBP2,Body
cg01935060,-0.020286176095652184,CTBS,TSS200
cg27250362,-0.010717654105434802,CTCF,5'UTR
cg25397426,0.010061768571428561,CTCFL,5'UTR
cg16288572,0.0648589921376811,CTDP1,Body
cg24193314,-0.029603999008074547,CTDSP1,TSS1500
cg01534527,-0.007623439857142877,CTDSPL,Body
cg16581928,0.001787180065217297,CTH,Body
cg19188612,0.018972342482758503,CTHRC1,Body
cg05074138,0.008898362758453945,CTLA4,1stExon
cg17368114,0.010522191875928216,CTNNA1,Body
cg23392381,-0.07400761595652183,CTNNA2,Body
cg15773925,0.014070690647676,CTNNA3,Body
cg13546538,0.005758841343685203,CTNNAL1,Body
cg05726118,0.00645735795652171,CTNNB1,5'UTR
cg11544657,0.009682183582748985,CTNNBIP1,5'UTR
cg17974185,0.0048201886304348115,CTNNBL1,Body
cg10831212,0.010268465703804295,CTNND1,5'UTR
cg21174746,-0.014118122603726673,CTNND2,Body
cg02261543,0.008894660352173844,CTR9,Body
cg09686298,0.03307989429130424,CTRB1,Body
cg04205655,0.00636701986956538,CTRL,5'UTR
cg26407100,-0.010899716986413042,CTSB,TSS1500
cg15571376,-0.01812886076201373,CTSC,TSS1500
cg14250138,-0.0034951894627329766,CTSD,TSS1500
cg02290880,0.009331631035982047,CTSE,Body
cg24987259,0.007182090535869571,CTSF,TSS1500
cg01697902,-0.01731455595652178,CTSG,TSS1500
cg17270013,0.023015531337681035,CTSH,Body
cg20817941,0.011130508459627384,CTSK,1stExon
cg08578023,-0.00440006206521739,CTSS,5'UTR
cg01623438,-0.011248468659420216,CTSZ,TSS1500
cg13091702,0.01922062765482479,CTTN,Body
cg01413268,0.009706336250000008,CTU1,Body
cg25913882,0.017696679075757216,CUBN,Body
cg12477931,0.006319643667149521,CUEDC2,TSS1500
cg11109845,-0.011676865221739118,CUL1,TSS1500
cg05740071,0.013252955222608578,CUL2,3'UTR
cg11229715,0.02804401857608696,CUL3,Body
cg03313271,0.013602552476284547,CUL4A,Body
cg18191196,-0.009873257878260894,CUL5,Body
cg16705185,-0.008095047864130516,CUL7,TSS1500
cg13678049,0.009289614138444032,CUL9,TSS1500
cg18088486,-0.04827726897826105,CUX1,Body
cg06584433,0.008259791586956127,CUZD1,TSS1500
cg23417306,0.007375896666996024,CWC22,5'UTR
cg01874730,0.011862795972972996,CX3CL1,1stExon
cg04498110,0.012755337335563142,CX3CR1,3'UTR
cg05169244,-0.0023317068695652243,CXADR,Body
cg25806808,-0.009778050141598124,CXCL1,TSS200
cg01288089,-0.007980788108695656,CXCL10,TSS200
cg25154236,0.01105540424534134,CXCL12,3'UTR
cg17001652,0.007628162772032775,CXCL13,TSS1500
cg18995088,-0.010682297748792263,CXCL14,5'UTR
cg22305258,-0.0036105473170731507,CXCL16,TSS200
cg22276896,0.012085023413573445,CXCL17,1stExon
cg23244559,-0.011012352123641277,CXCL2,TSS1500
cg22829671,-0.0036742112275362244,CXCL3,TSS1500
cg04559909,0.008864402719063656,CXCL5,TSS1500
cg02117721,-0.003175323298515372,CXCL6,5'UTR
cg04038163,0.008366778642663053,CXCL9,Body
cg20025658,-0.020988836460144888,CXCR1,1stExon
cg03464560,0.007737802371739192,CXCR2,TSS1500
cg23374992,-0.0071754731568322684,CXCR4,3'UTR
cg16280667,0.013022047941614821,CXCR5,5'UTR
cg25226014,0.006387548181159108,CXCR6,TSS200
cg12272198,0.013072902915217422,CXXC1,3'UTR
cg03384938,-0.020914834043478263,CXXC4,TSS1500
cg18814344,-0.016598007896480447,CXXC5,5'UTR
cg02310103,0.0005691261146245411,CYB561D2,3'UTR
cg23780514,-0.01177697509178744,CYB5A,TSS200
cg02516155,-0.020758750552631586,CYB5D2,TSS1500
cg18275051,-0.024775022961352623,CYB5R1,TSS1500
cg04959815,-0.019982448721598874,CYB5R2,TSS1500
cg20727362,0.021276420126811815,CYB5R3,TSS1500
cg27516584,0.008445822326087007,CYBA,Body
cg03065888,0.015911032867215066,CYC1,TSS1500
cg02557934,-0.023498603238471676,CYFIP1,5'UTR
cg24844518,-0.03139077694565215,CYFIP2,Body
cg03678039,0.011972526459239154,CYGB,Body
cg26372060,-0.012735082256097562,CYHR1,TSS1500
cg27588321,0.015804020120923693,CYLD,TSS1500
cg03449379,0.013355649406580537,CYP11A1,3'UTR
cg05416055,0.012127115964530767,CYP11B1,Body
cg02226239,0.010546151673325548,CYP11B2,1stExon
cg05885577,0.007732472534378148,CYP17A1,TSS200
cg05492904,-0.007580811564073145,CYP19A1,5'UTR
cg18723873,-0.020946596259510876,CYP1A1,TSS1500
cg14503537,0.0067016903074534895,CYP1A2,Body
cg02162897,0.02463610831760322,CYP1B1,Body
cg04771084,-0.00735641083596835,CYP21A2,TSS200
cg00287413,0.010654548101830658,CYP24A1,Body
cg16445268,0.012446887768774829,CYP26A1,Body
cg21459645,0.016888547749597287,CYP27A1,Body
cg04905829,0.010748601602898374,CYP27B1,5'UTR
cg07506573,0.013237652496047492,CYP2A13,TSS1500
cg05910970,-0.0010420388695649646,CYP2A6,Body
