Probe_ID,import_level_in_forest,gene,iteration,Probe_ID,import_level_in_forest,gene,iteration,Probe_ID,import_level_in_forest,gene,iteration,Probe_ID,import_level_in_forest,gene,iteration,Probe_ID,import_level_in_forest,gene,iteration
cg19593767,0.0,TOX2,1,cg19593767,0.0,TOX2,2,cg19593767,0.0,TOX2,3,cg19593767,0.0027464787931894517,TOX2,4,cg19593767,0.0005281115561489393,TOX2,5
cg17508991,0.0,HCK,1,cg17508991,0.01807424990502482,HCK,2,cg17508991,0.0009056547251448915,HCK,3,cg17508991,0.00027097795639995125,HCK,4,cg17508991,0.02119738582145138,HCK,5
cg02745847,0.0,IGF2BP1,1,cg02745847,0.004589697143077446,IGF2BP1,2,cg02745847,0.0020968420034766853,IGF2BP1,3,cg02745847,0.005060461500420609,IGF2BP1,4,cg02745847,0.000357733957535348,IGF2BP1,5
cg02732252,0.0,CLDN6,1,cg02732252,0.0008067596879147915,CLDN6,2,cg02732252,0.0,CLDN6,3,cg02732252,0.0,CLDN6,4,cg02732252,0.0029588401856906438,CLDN6,5
cg18582992,0.0,SHF,1,cg18582992,0.00045941411795070357,SHF,2,cg18582992,0.0011355679743172554,SHF,3,cg18582992,0.0038277158956465233,SHF,4,cg18582992,0.0,SHF,5
cg08680048,0.0,ITPKA,1,cg08680048,0.0011103836425566942,ITPKA,2,cg08680048,0.0015596818595319353,ITPKA,3,cg08680048,0.0007066997518610423,ITPKA,4,cg08680048,0.0013242241912564893,ITPKA,5
cg17265829,0.0,FAT4,1,cg17265829,0.0007326710462005871,FAT4,2,cg17265829,0.0,FAT4,3,cg17265829,0.0020090004600874173,FAT4,4,cg17265829,0.0,FAT4,5
cg27317046,0.0,LTBP2,1,cg27317046,0.0005132414470784184,LTBP2,2,cg27317046,0.0,LTBP2,3,cg27317046,0.00017553917930311275,LTBP2,4,cg27317046,2.257520074086651e-05,LTBP2,5
cg13667243,0.0,ADAM19,1,cg13667243,0.006958917509207166,ADAM19,2,cg13667243,0.012397582218746664,ADAM19,3,cg13667243,0.00028164556962025316,ADAM19,4,cg13667243,0.015512411727344144,ADAM19,5
cg17264670,0.0,RGS17,1,cg17264670,0.0002181372549019608,RGS17,2,cg17264670,0.0,RGS17,3,cg17264670,0.0,RGS17,4,cg17264670,0.0003048502009499451,RGS17,5
cg25032595,0.0,CLDN10,1,cg25032595,0.014014093020465126,CLDN10,2,cg25032595,0.006461192303854487,CLDN10,3,cg25032595,0.004910910016828828,CLDN10,4,cg25032595,0.0,CLDN10,5
cg25774643,0.0,SCT,1,cg25774643,0.0006460511033681766,SCT,2,cg25774643,0.00041963071776423405,SCT,3,cg25774643,0.002099679150152336,SCT,4,cg25774643,0.0026570736955352347,SCT,5
cg18952796,0.0,NPTX2,1,cg18952796,0.0035456185859707506,NPTX2,2,cg18952796,0.00019804183355585228,NPTX2,3,cg18952796,0.0,NPTX2,4,cg18952796,0.0006241234221598879,NPTX2,5
cg24680586,0.0,INA,1,cg24680586,0.0,INA,2,cg24680586,0.0,INA,3,cg24680586,0.0023680869023314966,INA,4,cg24680586,0.0,INA,5
cg22831607,0.0,SFRP5,1,cg22831607,0.00022913805759054674,SFRP5,2,cg22831607,0.0002366549225553413,SFRP5,3,cg22831607,0.0032551740836994415,SFRP5,4,cg22831607,0.0,SFRP5,5
cg00630958,0.0,LEPR,1,cg00630958,0.0,LEPR,2,cg00630958,0.000697286825386274,LEPR,3,cg00630958,0.000513706809423489,LEPR,4,cg00630958,0.0,LEPR,5
cg10896862,0.0,MPZ,1,cg10896862,0.003690788225551778,MPZ,2,cg10896862,0.0010982277631470803,MPZ,3,cg10896862,0.0007347417259000586,MPZ,4,cg10896862,0.0008584104938271607,MPZ,5
cg18877506,0.0,PDPN,1,cg18877506,0.0008709966450032676,PDPN,2,cg18877506,0.0,PDPN,3,cg18877506,0.0018853007958392945,PDPN,4,cg18877506,0.0,PDPN,5
cg08351336,0.0,CARTPT,1,cg08351336,0.0003313477289650038,CARTPT,2,cg08351336,0.00032614649628079833,CARTPT,3,cg08351336,0.0,CARTPT,4,cg08351336,0.0010950692986540626,CARTPT,5
cg08076018,0.0,ANGPTL2,1,cg08076018,0.0,ANGPTL2,2,cg08076018,7.121846768541358e-05,ANGPTL2,3,cg08076018,0.0005016684704184705,ANGPTL2,4,cg08076018,0.0,ANGPTL2,5
cg21179088,0.0,VSTM2A,1,cg21179088,0.0016168279294142625,VSTM2A,2,cg21179088,0.0012599835826688733,VSTM2A,3,cg21179088,0.00035607708021501134,VSTM2A,4,cg21179088,0.0007177718115218117,VSTM2A,5
cg07469637,0.0,CDK6,1,cg07469637,0.00017228029423151372,CDK6,2,cg07469637,0.0,CDK6,3,cg07469637,0.001068522437941218,CDK6,4,cg07469637,0.0,CDK6,5
cg23165899,0.0,ID4,1,cg23165899,0.0025778499841410665,ID4,2,cg23165899,0.0,ID4,3,cg23165899,0.0,ID4,4,cg23165899,0.0,ID4,5
cg26573704,0.0,ADAMTS12,1,cg26573704,0.0006676613969960746,ADAMTS12,2,cg26573704,0.0,ADAMTS12,3,cg26573704,0.00036683298565870834,ADAMTS12,4,cg26573704,0.0,ADAMTS12,5
cg12290311,0.0,DAB2,1,cg12290311,0.0,DAB2,2,cg12290311,0.0,DAB2,3,cg12290311,0.006344765507449089,DAB2,4,cg12290311,0.0,DAB2,5
cg07100000,0.0,FGF18,1,cg07100000,0.0,FGF18,2,cg07100000,0.0007091253333378523,FGF18,3,cg07100000,0.0006847734092482878,FGF18,4,cg07100000,0.0,FGF18,5
cg22877509,0.0,RUSC1,1,cg22877509,0.0,RUSC1,2,cg22877509,0.0005116353936718176,RUSC1,3,cg22877509,0.001656327543424318,RUSC1,4,cg22877509,0.0013432942362471788,RUSC1,5
cg04037038,0.0,FRZB,1,cg04037038,0.0,FRZB,2,cg04037038,0.0,FRZB,3,cg04037038,0.0007779720279720284,FRZB,4,cg04037038,0.0014954193895276703,FRZB,5
cg13870520,0.0,SCARB2,1,cg13870520,0.00016207750582750586,SCARB2,2,cg13870520,0.00014187221122577876,SCARB2,3,cg13870520,0.004579012635702938,SCARB2,4,cg13870520,0.0014278984284809516,SCARB2,5
cg15873301,0.0,SYN2,1,cg15873301,0.0,SYN2,2,cg15873301,0.0003324997983295025,SYN2,3,cg15873301,0.00019721243546278445,SYN2,4,cg15873301,0.002867338759403134,SYN2,5
cg01009664,0.0,TRH,1,cg01009664,0.0017177107297735208,TRH,2,cg01009664,0.017657633881981973,TRH,3,cg01009664,0.0,TRH,4,cg01009664,0.011949997618632534,TRH,5
cg16751493,0.0,PPP1R7,1,cg16751493,0.002056148325800227,PPP1R7,2,cg16751493,0.0,PPP1R7,3,cg16751493,0.0006209721625288005,PPP1R7,4,cg16751493,0.009161092860039651,PPP1R7,5
cg12001304,0.0,SPHKAP,1,cg12001304,0.0,SPHKAP,2,cg12001304,0.0004753004005340455,SPHKAP,3,cg12001304,0.0012683625671778376,SPHKAP,4,cg12001304,0.0029246711926726537,SPHKAP,5
cg20486569,0.0,CLDN5,1,cg20486569,0.0,CLDN5,2,cg20486569,0.0006035262206148283,CLDN5,3,cg20486569,0.00032169772863732324,CLDN5,4,cg20486569,0.0,CLDN5,5
