ID,gene,dbeta,feature,methylation_level
cg10308749,HEY2,0.0201526040185561,Body,Hypo
cg19588327,HHAT,-0.0310942502942404,5'UTR,Hyper
cg24769830,HHLA2,0.0222138768852587,5'UTR,Hyper
cg18993778,HIPK2,0.0254476040130474,Body,Hyper
cg11256186,HIVEP3,0.0211083569105214,5'UTR,Hypo
cg06085544,HJURP,-0.0293858335312864,TSS200,Hypo
cg11808100,HLA-A,-0.0337289426038239,Body,Hypo
cg13019553,HLA-B,-0.0243129294405113,1stExon,Hyper
cg11917734,HLA-C,-0.0433060354458308,Body,Hyper
cg18763100,HLA-DMA,0.0301080390367094,Body,Hyper
cg05751055,HLA-DPA1,0.0422132126909694,Body,Hypo
cg14373797,HLA-DPB1,0.0491691213829052,Body,Hypo
cg22933800,HLA-DQA1,0.0494574929709958,Body,Hyper
cg03202060,HLA-DQB1,0.0376826503297988,Body,Hyper
cg16899306,HLA-DQB2,0.0617935783286596,TSS1500,Hyper
cg10632894,HLA-DRB1,0.0765301314121065,Body,Hypo
cg13318793,HLA-DRB5,0.0416774404061562,Body,Hypo
cg20649689,HLA-E,0.0307129388092115,TSS1500,Hyper
cg01023242,HLX,-0.0307289926384268,Body,Hypo
cg25645178,HM13,-0.024799017597694,Body,Hypo
cg01745499,HMGA1,-0.0217258355188782,5'UTR,Hypo
cg07472750,HMGB1,0.0220961768064871,5'UTR,Hyper
cg07964133,HNRNPD,-0.0328988269300572,TSS1500,Hypo
cg08456352,HNRNPU,-0.0261818494204426,TSS200,Hypo
cg23398700,HOMER1,-0.0327720898115984,Body,Hypo
cg04657146,HOOK2,0.0232411544391525,Body,Hyper
cg06306564,HOPX,0.0446525636251587,5'UTR,Hypo
cg23876203,HOXA3,0.0415619059075116,5'UTR,Hypo
cg04321618,HOXA4,0.0207754082522132,TSS1500,Hypo
cg02248486,HOXA5,0.0229135691314752,1stExon,Hypo
cg22703115,HOXB2,-0.03476088117797,Body,Hypo
cg24872173,HPS5,-0.0450378017235775,3'UTR,Hyper
cg16291962,HRH1,-0.021463482161397,5'UTR,Hypo
cg09869531,HS3ST2,-0.0413202526670213,Body,Hypo
cg23425970,HS6ST1,-0.0204062720277117,TSS1500,Hyper
cg09122588,HS6ST3,-0.0222097567678464,Body,Hypo
cg02890259,HSPB7,0.0386958815499439,1stExon,Hyper
cg16208084,HSPB9,0.0283299795675073,TSS200,Hypo
cg26155681,HTATIP2,-0.0615916675539657,TSS1500,Hyper
cg04754916,ICAM1,-0.0313194215656537,TSS200,Hypo
cg27541349,ICMT,-0.029537839608182,TSS1500,Hypo
cg05023707,IDO2,0.0238642698019214,Body,Hypo
cg09127400,IER3,-0.0234868251552532,TSS200,Hypo
cg14967066,IFITM1,-0.0260990486232019,1stExon,Hypo
cg06829366,IGDCC4,-0.0225091750534276,Body,Hypo
cg08937639,IGSF21,0.0291248404174793,3'UTR,Hyper
cg14837919,IL15,-0.0314778571748925,TSS200,Hypo
cg04173211,IL16,0.0402365014209757,1stExon,Hypo
cg01158657,IL17F,0.0369419806900629,TSS200,Hyper
cg14112997,IL17RA,0.0374039553151455,3'UTR,Hypo
cg16730716,IL32,0.0352001242213349,TSS1500,Hypo
cg21594961,IL5RA,0.0524024905806547,TSS1500,Hypo
cg17853051,IMPACT,0.0410573050020309,TSS1500,Hyper
cg03979788,ING5,0.0263718389864193,3'UTR,Hypo
cg06176987,INPP4B,0.0276295571017573,5'UTR,Hyper
cg27286337,INPP5A,0.0662087463124761,Body,Hyper
cg13434263,INPP5D,-0.0360248667947229,5'UTR,Hypo
cg07803860,INTS1,0.0489875227808912,Body,Hypo
cg07104135,IPO9,-0.0435028506724219,Body,Hypo
cg08604223,IQGAP2,0.0214849626098939,Body,Hyper
cg21138405,IRF1,0.0243455854367537,TSS1500,Hyper
cg04260516,IRF9,-0.0330449857581903,TSS200,Hypo
cg02892043,IRS1,0.0286740803846197,3'UTR,Hyper
cg12195446,IRS2,-0.0285367743810623,Body,Hypo
cg18635552,IRX1,-0.0209048214628048,Body,Hypo
cg08067365,ISG15,-0.0656013706682648,1stExon,Hypo
cg10462108,ISOC1,-0.0269440764924647,Body,Hypo
cg06953865,ISYNA1,0.0288556093318163,TSS1500,Hypo
cg01022678,ITGA1,-0.0211659718169943,Body,Hypo
cg15473481,ITGA7,0.0240861600913237,Body,Hypo
cg08821998,ITGA9,0.0492663064298295,Body,Hypo
cg08050115,ITGAM,0.0241804069675238,Body,Hyper
cg21501001,ITGB3BP,-0.022727697708228,TSS200,Hypo
cg21023834,ITPKA,-0.0238853538400998,TSS1500,Hypo
cg18689402,ITPR1,0.0391027148569341,Body,Hyper
cg10611115,JAG1,-0.0308875335042876,TSS1500,Hypo
cg19664185,JAG2,0.0226441079915653,Body,Hypo
cg02157463,JPH3,-0.033693058462283,Body,Hyper
cg04452906,KCNJ5,-0.0246568395051437,TSS1500,Hypo
cg25173341,KCNQ1,0.0398981179804538,Body,Hyper
cg05816130,KCNQ1OT1,0.0224395195470819,TSS1500,Hypo
ch.11.1369160F,KDM2A,-0.0362403566755396,Body,Hypo
cg16655291,KDM2B,0.0575250083527261,Body,Hyper
cg20951334,KDM3A,-0.0276488680701868,Body,Hypo
cg25945374,KHDRBS3,-0.0317725712031167,TSS1500,Hypo
cg05522042,KIAA0513,0.0552973228055233,3'UTR,Hyper
cg20215438,KIAA0753,0.0574757253641238,5'UTR,Hypo
cg20568423,KIFAP3,0.0360876393016173,TSS1500,Hypo
cg24865007,KIR2DS4,0.036212630353105,TSS1500,Hyper
cg03066050,KLF4,-0.0222439816337213,Body,Hyper
cg22175178,KLF9,-0.0220314230003379,1stExon,Hypo
cg08215379,KLHDC4,0.0280189555554819,Body,Hyper
cg14773235,KLK15,0.0283680432204311,TSS1500,Hyper
cg04741880,KLK3,0.0247194145827403,Body,Hypo
cg06707544,KLK7,-0.0252699018038707,TSS200,Hyper
cg03059535,KRT10,0.0229362929312899,TSS1500,Hypo
cg06339505,KRT14,0.0246173788971464,Body,Hypo
cg23685650,KTN1,0.0200515227455509,TSS1500,Hyper
cg17688525,L3MBTL4,-0.0207314704138591,TSS200,Hypo
cg09874901,LAMA3,-0.0294693689534084,1stExon,Hypo
cg08905629,LAMC2,-0.0245050433613323,Body,Hypo
cg02376834,LARP1,-0.0209871700694052,Body,Hypo
cg15731920,LASP1,0.0240567979253594,Body,Hypo
cg06485706,LAT,-0.0231752882845126,Body,Hypo
cg18151858,LATS2,-0.03033418135067,TSS1500,Hypo
cg26930584,LBR,-0.0230682520191402,TSS1500,Hypo
cg19767548,LDHC,0.0411893131385706,TSS1500,Hypo
cg10680514,LGALS13,0.054067045940812,TSS200,Hypo
cg14252149,LGALS8,0.0776370398278732,Body,Hyper
cg09906928,LHFPL2,0.0462257013941625,5'UTR,Hypo
cg18135502,LHPP,0.0266356196319755,Body,Hyper
cg04282082,LHX6,-0.0200580501511819,Body,Hyper
cg04444661,LIFR,-0.0201242884019633,5'UTR,Hypo
cg27398640,LINGO1,-0.0276566944611194,Body,Hyper
cg16398628,LIPA,-0.0207063531827935,TSS200,Hyper
cg00692763,LIPG,-0.0244218298248,TSS200,Hypo
cg01275521,LLGL2,0.0538022348548223,Body,Hypo
cg14460968,LMAN1,-0.0242137635829988,TSS1500,Hypo
cg26667550,LMNA,0.0231393965375752,Body,Hypo
cg03870261,LMNB2,0.0247901657154568,3'UTR,Hypo
cg18790852,LMTK2,0.0315124543816124,Body,Hypo
cg01127608,LMX1B,0.0258365996276794,Body,Hypo
cg07248814,LNPEP,-0.0420925875806181,TSS1500,Hypo
cg12303160,LNX1,0.020420843646654,Body,Hypo
cg05256605,LOX,0.0243939946656065,Body,Hypo
cg18128914,LOXL1,-0.0325571599580733,3'UTR,Hyper
cg00523161,LPIN1,0.0277680024483479,5'UTR,Hypo
cg04103706,LPP,0.0681080732576946,Body,Hypo
cg00693253,LRP1,0.0491380114589898,Body,Hyper
cg12174175,LRRC1,0.0417882465418861,Body,Hyper
cg04954680,LRRC3B,-0.0230080699184581,TSS1500,Hypo
cg04862290,LRRFIP1,0.0241433319615237,Body,Hyper
cg11028747,LRWD1,-0.0294988363077985,TSS1500,Hypo
cg11124135,LSM1,-0.0472514702987298,Body,Hyper
cg04729594,LTBP1,-0.0287843292349332,1stExon,Hypo
cg05292605,LTBP2,0.0233475026268281,Body,Hyper
cg08436396,LYPD5,0.0341376534027648,TSS1500,Hypo
cg25096861,LZTS2,0.0284099117510937,TSS200,Hyper
cg26864766,MACF1,0.0214425192196356,Body,Hypo
cg17329602,MAD1L1,0.060270883008168,Body,Hypo
cg03498897,MAD2L2,-0.0391595702144626,5'UTR,Hypo
cg01001468,MAF,-0.0213726701308403,TSS1500,Hypo
cg12902062,MAFB,-0.0240684227026651,3'UTR,Hypo
cg27376870,MAFK,0.021266035417998,3'UTR,Hypo
cg02776658,MAG,0.0250042421927987,Body,Hypo
cg12403190,MAGI1,0.0414353187180208,Body,Hyper
cg26812610,MAGI2,0.0334526684990892,Body,Hyper
cg13275129,MAML2,-0.0455627400462069,5'UTR,Hypo
cg27341708,MAML3,0.0313291273705251,Body,Hyper
cg19623406,MAN1C1,0.0233900037835,3'UTR,Hyper
cg04589021,MAP2K3,0.0228429323251486,Body,Hyper
cg14825408,MAP2K4,-0.0244033794095953,Body,Hypo
cg04185729,MAP3K11,-0.0211385389286075,TSS1500,Hypo
cg00857862,MAP4,0.0268463243110677,Body,Hyper
cg02412050,MAPK14,-0.0314803330067131,TSS200,Hypo
cg00019841,MAPK4,0.026450638741707,Body,Hypo
cg24801230,MAPT,-0.0727665513628781,5'UTR,Hyper
cg19597031,MAT2B,-0.036279332027642,Body,Hypo
cg17199181,MBP,0.0217224995284338,Body,Hyper
cg08238375,MCC,0.0528008044843365,Body,Hypo
cg26512469,MCF2L,0.0468812988168695,Body,Hypo
cg09687947,MCM2,-0.0350639945137411,TSS1500,Hypo
cg05546064,MDC1,-0.0249046085512412,1stExon,Hypo
cg00962014,MDGA1,-0.0262148687756362,TSS1500,Hypo
cg19503462,MDGA2,-0.049769638235403,Body,Hyper
cg24685926,MDP1,-0.0225241400614224,TSS200,Hypo
cg27500298,MED1,-0.0221675348991755,TSS200,Hypo
cg02636057,MED13,-0.0215150555833736,TSS1500,Hyper
cg04889884,MED18,0.0379068843734772,5'UTR,Hypo
cg09466277,MED25,-0.0226680761505478,TSS200,Hypo
cg14409024,MED27,0.0202421517406885,Body,Hyper
cg08781710,MEFV,0.0223482713092019,Body,Hypo
cg14200678,MEGF9,0.0248879781863723,Body,Hyper
cg11433622,MEIS1,-0.0269674381117301,Body,Hypo
cg00366722,MEIS2,-0.0214687318774044,TSS1500,Hypo
cg15040616,MEP1A,0.0366485311228218,Body,Hypo
cg01921059,MET,0.02593291157973,5'UTR,Hyper
cg24763126,METTL14,-0.020260849361231,TSS200,Hypo
cg00514575,MGAT1,-0.0294588679663016,TSS1500,Hyper
cg24861399,MGAT5,0.0279161114948713,Body,Hyper
cg08292959,MGAT5B,0.0298552314029745,Body,Hypo
cg17686260,MGMT,0.0577182763742128,Body,Hypo
cg13088003,MIA3,-0.0241043896080601,Body,Hypo
cg10970349,MIB2,0.0401645996974275,Body,Hyper
cg04985482,MICA,-0.0439808381266837,Body,Hyper
cg02143936,MICAL2,0.0386625586076703,3'UTR,Hypo
cg19021236,MICAL3,0.0346004567257307,5'UTR,Hypo
cg26399819,MIER3,-0.0331336267675097,TSS1500,Hypo
cg07281370,MIR125B1,0.0229751178631782,TSS1500,Hypo
cg17392201,MIR1323,0.0221535508861815,TSS1500,Hypo
cg18912792,MIR17HG,-0.0209232397561464,Body,Hypo
cg16576544,MIR182,0.0409986857965246,Body,Hyper
cg07678010,MIR1827,0.0392028645430062,TSS1500,Hypo
cg22533683,MIR193A,0.0205924575881311,Body,Hyper
cg13449535,MIR200B,0.0220701710972336,TSS1500,Hypo
cg14368220,MIR346,-0.0227947182597409,TSS200,Hypo
cg02711460,MIR449C,-0.0313509042294714,TSS1500,Hypo
cg04735660,MIR488,0.031166360232339,TSS1500,Hyper
cg12702165,MIR492,0.021400259689738,TSS200,Hyper
cg19653246,MIR654,0.0695191011506909,TSS1500,Hyper
cg23935255,MIR758,0.0212340502125313,TSS200,Hypo
cg08331829,MKKS,0.0229751719993058,5'UTR,Hypo
cg14271023,MLPH,0.0381486694219865,Body,Hyper
cg20064905,MLXIPL,0.0207072980404477,TSS1500,Hypo
cg01263222,MLYCD,-0.0333789907012942,TSS1500,Hypo
cg12744694,MMP16,0.0201483036910073,Body,Hypo
cg22244940,MMP17,-0.0210825666220266,3'UTR,Hyper
cg03905442,MOG,0.0267681002505352,Body,Hyper
cg16981421,MOV10L1,0.031201571296393,Body,Hypo
cg02403522,MPPED2,0.0230445227381891,Body,Hyper
cg14323199,MRC2,-0.0210164687859991,Body,Hypo
cg25755428,MRI1,0.0339482848176793,TSS1500,Hypo
cg23889112,MRPL19,-0.0277676294845124,Body,Hypo
cg24059623,MSH3,0.0223509902843679,Body,Hypo
cg08872713,MT1X,-0.0231381527632628,TSS200,Hypo
cg06711418,MT2A,0.0595432993174944,3'UTR,Hypo
cg10290527,MTDH,-0.0280762727954966,1stExon,Hypo
cg12227626,MTHFD1L,0.0570048779344586,Body,Hypo
cg07067904,MTHFD2,-0.0229849094689552,Body,Hypo
cg17981101,MUC17,0.0469606370264352,TSS200,Hyper
cg19179910,MUC21,0.0442558261604444,Body,Hypo
cg16034541,MUC4,0.029156582556689,Body,Hypo
cg26676440,MUC5B,0.0276069053344653,Body,Hypo
cg03970609,MUC7,0.0200465206530045,TSS200,Hyper
cg09579561,MXD4,0.0201374882766961,3'UTR,Hypo
cg14609104,MXI1,0.0490689906467091,Body,Hyper
cg04083966,MYBPH,0.0370725096335235,1stExon,Hypo
cg24051749,MYCBP,-0.0239574405571637,TSS1500,Hypo
cg03611598,MYCBPAP,-0.0213957682147156,1stExon,Hyper
cg24956452,MYO10,0.0404553861758291,Body,Hypo
cg04398451,MYO15A,0.0259856463676494,Body,Hypo
cg03429785,MYO1E,0.023095548933823,Body,Hypo
cg14110168,MYO1F,0.0261301903298982,Body,Hypo
cg18181954,MYOCD,0.0209624894045261,TSS1500,Hyper
cg05891136,MYOM2,0.0843668376665762,Body,Hypo
cg10075506,MYT1L,-0.021579732572173,Body,Hypo
cg20884502,NAA25,-0.0287586597439911,TSS200,Hypo
cg12785087,NAA40,-0.0225599876870719,TSS1500,Hypo
cg01092528,NAAA,-0.0225308018566807,Body,Hypo
cg07072140,NANP,-0.0318358581134397,Body,Hypo
cg14494313,NAT2,0.0241660856385209,TSS1500,Hyper
cg16512867,NCK1,-0.0225492154609723,5'UTR,Hypo
cg23878260,NCOR2,0.0411740173393222,Body,Hypo
cg17770035,NCR2,0.0376314565233378,Body,Hypo
cg12138102,NDN,0.02181024459959,TSS1500,Hyper
cg18178963,NDUFB6,-0.0206996182416257,5'UTR,Hypo
cg26406131,NDUFS8,0.0231136351192879,Body,Hypo
cg24686153,NEDD4,0.0204706206985979,Body,Hyper
cg17017564,NEDD4L,0.046341319707907,5'UTR,Hyper
cg23564471,NFASC,-0.0280241338670356,Body,Hyper
cg00348031,NFATC1,0.0525346466063961,Body,Hypo
cg10559432,NFATC2,-0.0261761649731835,TSS1500,Hypo
cg20762290,NFE2L1,-0.0703041416389569,TSS200,Hypo
cg11531787,NFIA,-0.0244218274808313,Body,Hypo
cg02106072,NFIL3,0.0258300416969976,5'UTR,Hyper
cg10298855,NFKBIA,-0.0288027654448917,TSS200,Hypo
cg21792150,NFKBIZ,-0.0474370881217391,5'UTR,Hypo
cg20398880,NFYA,0.0334519155182497,3'UTR,Hypo
cg22427279,NHLH2,0.0350848708325238,TSS1500,Hypo
cg26419287,NID2,0.0661710156483073,Body,Hyper
cg17042009,NKX2-3,-0.0288000846345169,1stExon,Hypo
cg03146649,NLRC5,0.0393704957119246,Body,Hyper
cg24778909,NOG,-0.0200249708251059,TSS200,Hypo
cg18146506,NOP56,-0.026895574555715,Body,Hypo
cg19443786,NOS2,0.0233943435348598,Body,Hyper
cg10158182,NOTCH4,0.0213058157018771,Body,Hypo
cg21451553,NOVA2,-0.020189209236877,Body,Hyper
cg10492935,NOXO1,0.0400895647906118,TSS1500,Hyper
cg10727171,NPAS3,-0.0318766320773896,TSS1500,Hypo
cg21860360,NPR1,0.0501516579859043,Body,Hyper
cg20557999,NPTX1,0.020396835611379,3'UTR,Hyper
cg24353236,NR1H3,-0.021099868598249,5'UTR,Hypo
cg15381313,NR1H4,0.0213540930798286,TSS200,Hypo
cg12414339,NR1I2,0.06034287483469,3'UTR,Hypo
cg27133711,NRG1,0.0219519573423786,Body,Hyper
cg26069044,NRGN,-0.0377307996144841,Body,Hyper
cg13186597,NRP1,-0.0200623032491653,TSS1500,Hypo
cg00045061,NSMAF,-0.0287040063225394,Body,Hypo
cg04152793,NTM,0.0527229997572788,Body,Hyper
cg13672736,NTNG2,0.060843006273837,Body,Hypo
cg26143944,NTRK3,0.0436468651617852,Body,Hyper
cg22574569,NUAK1,-0.0702705902979666,Body,Hypo
cg21620535,NUCB2,-0.0217380978835616,TSS1500,Hypo
cg13748354,NUDT1,-0.0420521355559725,Body,Hypo
cg13476078,NXN,0.0200179244972294,Body,Hypo
cg20976286,OCA2,0.0382393043642311,Body,Hypo
cg00562641,OCLN,-0.0231986426197801,5'UTR,Hypo
cg13796845,OGDHL,-0.0207320978950234,TSS1500,Hypo
cg15550113,OGFR,0.0271229979356568,Body,Hypo
cg17821453,OMA1,-0.073146099540312,5'UTR,Hypo
cg24189340,OPCML,0.0297822037248098,Body,Hypo
cg06098963,OSGIN1,0.0381872746092494,Body,Hyper
cg16555184,OTUD7B,-0.0263634944210986,TSS200,Hypo
cg00247334,OXTR,0.0207557015046375,TSS1500,Hypo
cg01663295,PACS1,-0.0288316963823659,TSS1500,Hypo
cg21543270,PACS2,-0.0424187127852447,Body,Hypo
cg04934305,PADI2,0.0287041066149223,Body,Hypo
cg02053132,PADI4,0.0223928186572285,Body,Hyper
cg03264414,PAEP,0.0209791972926391,1stExon,Hyper
cg06404838,PAFAH1B2,-0.0787985862365321,5'UTR,Hypo
cg11372831,PAICS,-0.0383482337029071,Body,Hypo
cg24683061,PAIP2,-0.0257033783798201,5'UTR,Hypo
cg06023702,PAIP2B,-0.033894998690233,TSS200,Hypo
cg24784416,PALLD,0.0592319053548634,Body,Hyper
cg19489174,PAMR1,-0.0219697434570093,TSS200,Hypo
cg14834903,PAPLN,-0.0292853173114906,Body,Hyper
cg01957712,PARD3B,0.0222815664635201,Body,Hypo
cg17127702,PARP1,0.040872176635915,Body,Hypo
cg21105750,PART1,-0.0294701634198791,Body,Hypo
cg06671087,PAX5,0.0267330309171636,Body,Hyper
cg22272457,PAX6,-0.0285849199576841,TSS200,Hypo
cg21550016,PAX8,-0.0239891833897896,Body,Hypo
cg09761351,PBLD,-0.0317779126307696,1stExon,Hypo
cg05601623,PCBD1,0.0510296690617615,Body,Hypo
cg18195986,PCBP2,0.020523668225214,Body,Hyper
cg24219058,PCDH7,-0.0272492881309197,TSS1500,Hypo
cg03272499,PCDH9,0.0491457909196828,Body,Hypo
cg26790209,PCNT,0.0424346804217506,Body,Hyper
cg03414001,PCSK6,0.0279077480635869,TSS1500,Hyper
cg20245116,PCSK9,0.0202011078679738,Body,Hypo
cg25599786,PDCD6,0.0395580628619462,Body,Hyper
cg02745784,PDE11A,0.0248527794883189,5'UTR,Hyper
cg20090066,PDE2A,0.0294561477601878,Body,Hyper
cg01817885,PDE4D,0.0212348064392998,Body,Hypo
cg02590295,PDE7A,-0.02819437355138,TSS1500,Hypo
cg05511196,PDE7B,-0.0270652472385142,Body,Hypo
cg24049348,PDGFRL,-0.0220713544371731,TSS1500,Hyper
cg21743925,PDLIM4,0.0256848564834418,Body,Hyper
cg06611277,PDSS1,-0.0256455037785633,Body,Hypo
cg22461201,PDZD2,0.045012794363714,TSS1500,Hyper
cg18173263,PEMT,0.0202746339827061,Body,Hypo
cg10059324,PER3,0.0221806574886725,Body,Hyper
cg01068006,PEX14,-0.024644277489039,TSS200,Hypo
cg11218432,PFKP,0.0204469197008862,Body,Hypo
cg25150572,PHACTR4,-0.0289120905844407,TSS1500,Hyper
cg02869649,PHF21B,-0.0253575704306825,Body,Hypo
cg15392109,PHLDB1,-0.041080834852126,5'UTR,Hypo
cg02908709,PHLDB2,-0.023450142285198,5'UTR,Hypo
cg04269551,PHLDB3,0.0205735859730244,Body,Hyper
cg01091258,PIGF,-0.0312489733773224,TSS1500,Hypo
cg06380039,PIGK,-0.0221521051565568,Body,Hypo
cg08779777,PIK3CG,-0.020182684921326,TSS200,Hypo
cg15021292,PIK3R1,0.0266446605005992,TSS1500,Hypo
cg11594160,PIK3R2,0.0577835768619293,Body,Hyper
cg02823329,PIK3R5,-0.0256628588277752,Body,Hypo
cg16970850,PINX1,0.0374840220126362,Body,Hypo
cg04462567,PITPNM3,0.0257529268986417,Body,Hypo
cg13385016,PITX2,0.0214328826211774,3'UTR,Hyper
cg15157241,PKNOX1,0.0210213449875953,5'UTR,Hypo
cg23418965,PKNOX2,0.02202525971422,5'UTR,Hypo
cg17165241,PKP3,-0.0330902890152252,Body,Hypo
cg26872792,PLA2G1B,-0.0337070568971995,Body,Hypo
cg19872814,PLAA,-0.0242982681316184,TSS200,Hypo
cg23120601,PLCB2,0.0213828377663718,Body,Hypo
cg12148775,PLCL1,-0.0242273833098509,TSS200,Hypo
cg22466012,PLD1,-0.0204465008689538,5'UTR,Hyper
cg17860186,PLEKHG2,-0.0350665512626218,TSS1500,Hypo
cg20826379,PLEKHM2,-0.0263508232655898,Body,Hypo
cg11470399,PLK1,-0.0271386939785599,1stExon,Hypo
cg18437077,PLOD3,-0.0216979886936081,1stExon,Hypo
cg22069588,PLRG1,0.0543258929907931,TSS200,Hypo
cg20139447,PMEPA1,0.0369531680292738,Body,Hypo
cg25465065,PMF1,0.0204033703833885,Body,Hyper
cg01866455,PMM2,0.0272919219525047,Body,Hyper
cg21551646,PNPT1,-0.0248497690710393,TSS200,Hypo
ch.6.1080076F,POLH,-0.0322398964723427,Body,Hypo
cg08289782,POLR3A,0.0224328581667902,TSS1500,Hyper
cg07404485,PON1,0.0220561575351677,Body,Hyper
cg00779294,POU1F1,0.0296386482933104,TSS200,Hyper
cg12573849,POU3F3,-0.0400449726128434,TSS1500,Hypo
cg09430642,POU5F1B,0.0507747213062465,TSS1500,Hypo
cg04106201,POU6F2,0.0207385969736149,Body,Hypo
cg25794819,PPP1R12C,-0.0208989234042846,TSS200,Hypo
cg22093543,PPP2CA,-0.0249880940968924,TSS200,Hypo
cg11317690,PPP2R2C,0.0223785643684121,Body,Hypo
cg15210622,PPP2R3A,-0.0223170829169029,Body,Hypo
cg05865327,PPP2R5C,0.0534039990728975,Body,Hyper
cg00302793,PPP3CA,-0.0235546071253246,1stExon,Hypo
cg04046427,PPP3CB,-0.0539615935710528,Body,Hypo
cg25426302,PPT2,0.0214835430723905,TSS1500,Hypo
cg26426080,PRDM16,0.0629870560294568,Body,Hypo
cg14197071,PRDM8,0.0268267513750642,5'UTR,Hyper
cg10589310,PRDM9,0.024158353559456,TSS1500,Hyper
cg05787193,PRKACB,-0.0230555510184066,TSS1500,Hypo
cg25587481,PRKCE,-0.0350453145973604,Body,Hyper
cg10761639,PRKCZ,0.0312660240030933,Body,Hypo
cg12541626,PRKD2,-0.0203388325020689,TSS1500,Hypo
cg05205932,PRKG2,0.0201951956281369,Body,Hyper
cg03874509,PRMT6,-0.0206065414387028,1stExon,Hypo
cg20385508,PROC,-0.0202269548586581,Body,Hypo
cg01904145,PROK2,0.022050343848688,Body,Hyper
cg17858192,PROM1,-0.0700752742419468,TSS200,Hypo
cg07588442,PRPF19,-0.0306692637933342,1stExon,Hypo
cg04619381,PRR15,-0.0306244825208002,TSS1500,Hypo
cg24320034,PRTFDC1,0.0493441957854008,Body,Hyper
cg01981762,PSD,-0.0206081201349892,Body,Hypo
cg22993554,PSD3,0.0218644659814178,Body,Hyper
cg21450627,PSD4,0.0310918484595546,TSS1500,Hyper
cg09674805,PTBP1,-0.0277895336965264,Body,Hypo
cg21526212,PTCH1,-0.0676520403696412,TSS1500,Hypo
cg19358349,PTEN,-0.0407424359083013,TSS1500,Hypo
cg11418303,PTGER3,-0.0267929437795367,Body,Hypo
cg14230280,PTGES,0.0259333980458906,Body,Hypo
cg24816298,PTH,0.0315754827731626,TSS1500,Hypo
cg17378686,PTH1R,0.0223954853706095,Body,Hyper
cg00158934,PTK6,0.0204782385138974,Body,Hypo
cg11188103,PTPN14,0.0413114386160667,5'UTR,Hypo
cg00916635,PTPN22,-0.0383022065471287,5'UTR,Hypo
cg23095383,PTPRC,0.0203843478372007,Body,Hypo
cg09247979,PTPRK,-0.0312660918135373,Body,Hypo
cg13523718,PTPRN2,-0.054949960269532,Body,Hyper
cg02114786,PTTG1IP,-0.0223172822560113,5'UTR,Hypo
ch.1.1021960F,PUM1,-0.0361465541762651,Body,Hypo
cg02901522,PVT1,0.0690434574113944,Body,Hypo
cg09467501,PYY,-0.0304593568863592,TSS1500,Hypo
cg16576000,RAB10,-0.0429387581498345,Body,Hypo
cg25511286,RAB18,-0.0409709513840731,TSS200,Hypo
cg00570635,RAB1A,0.0692520440061587,Body,Hypo
cg20019217,RAB27A,-0.0230800163466513,Body,Hypo
cg03982087,RAB31,-0.0234018796644627,Body,Hypo
cg12587921,RAB35,0.0332003185927504,Body,Hyper
cg22080086,RAD17,-0.0287391440866587,5'UTR,Hypo
cg02544829,RAD54B,0.0238410069122787,Body,Hypo
cg03126739,RAET1E,0.0400028544677775,Body,Hyper
cg12302912,RAF1,0.0486110061729368,5'UTR,Hypo
cg06023349,RAMP3,-0.0392709830537657,TSS200,Hypo
cg06205333,RAP1A,-0.0406331418378554,TSS1500,Hypo
cg11106864,RAP1GDS1,0.0399108555218726,3'UTR,Hyper
cg13273097,RAP2B,-0.0210731450216829,TSS1500,Hypo
cg00789793,RASA2,0.0243638232756848,Body,Hypo
cg11408952,RB1,0.0233066149768986,Body,Hypo
cg20676760,RBBP5,0.0242590019335553,3'UTR,Hyper
cg16050957,RBBP6,-0.0230496751406704,TSS200,Hypo
cg02992596,RBM46,0.0254029217734225,TSS1500,Hyper
cg01347786,RBMS3,0.0330736867719463,Body,Hypo
ch.22.728807R,RBX1,-0.0289774780332547,Body,Hypo
cg02994588,RCAN3,-0.0207328811892756,TSS1500,Hypo
cg18391514,RCN2,0.0292658343386177,TSS1500,Hyper
cg18976191,RCVRN,0.0223885007355155,Body,Hypo
cg22481673,RD3,-0.0289042110875634,TSS1500,Hypo
cg13392078,RECK,-0.0249847365662822,TSS1500,Hypo
cg18788725,RELB,0.0319444642027099,Body,Hypo
cg26162637,RELN,0.0459233836347716,Body,Hypo
cg02188665,RET,0.0218220903720944,Body,Hypo
cg06500355,REV3L,0.0241098181480595,1stExon,Hypo
cg15088679,RGS16,-0.0293246055641822,TSS1500,Hypo
cg14128040,RGS19,0.0220107072955079,Body,Hyper
cg20295040,RGS2,-0.0201603356219019,Body,Hypo
cg21219268,RGS3,0.0454824558904327,Body,Hypo
cg11164659,RHPN1,-0.0644490646643233,Body,Hypo
ch.2.3126978R,RIF1,-0.0257409527068002,Body,Hypo
cg17724814,RIT1,-0.0269878169158353,TSS200,Hypo
cg25124058,RMST,0.0540201163572505,Body,Hyper
cg14990413,RNF144A,0.0206173106651301,Body,Hypo
cg06130354,RNF167,-0.026204236820996,Body,Hypo
cg11606607,RNF213,0.0202619669132481,Body,Hypo
cg08320316,RNF216,-0.0285291449491794,5'UTR,Hyper
cg27597069,RNF8,-0.028672899489852,5'UTR,Hypo
